 ,Area,Mean,Min,Max,X,Y
1,9,255,255,255,353.500,21.500
2,10,255,255,255,199.300,24.500
3,10,255,255,255,393.300,30.500
4,10,255,255,255,354.300,34.500
5,10,255,255,255,392.300,56.500
6,10,255,255,255,405.300,58.500
7,10,255,255,255,375.300,206.500
8,10,255,255,255,146.300,212.500
9,9,255,255,255,176.500,232.500
10,10,255,255,255,381.300,263.500
11,10,255,255,255,455.300,283.500
12,10,255,255,255,423.300,286.500
13,10,255,255,255,277.300,292.500
14,10,255,255,255,342.300,294.500
15,10,255,255,255,130.300,300.500
16,10,255,255,255,430.300,311.500
17,10,255,255,255,93.300,346.500
18,10,255,255,255,365.300,378.500
19,10,255,255,255,352.300,381.500
20,10,255,255,255,117.300,387.500
21,9,255,255,255,385.500,394.500
22,10,255,255,255,168.300,400.500
23,13,255,255,255,342.269,401.731
24,19,255,255,255,320.342,417.816
25,10,255,255,255,103.300,422.500
26,10,255,255,255,391.300,435.500
27,10,255,255,255,359.300,445.500
28,10,255,255,255,474.300,475.500
29,10,255,255,255,356.300,480.500
30,10,255,255,255,142.300,491.500
31,10,255,255,255,229.300,513.500
32,10,255,255,255,299.300,531.500
33,9,255,255,255,353.500,533.500
