 ,Area,Mean,Min,Max,X,Y
1,10,255,255,255,441.300,37.500
2,9,255,255,255,257.500,52.500
3,10,255,255,255,306.300,116.500
4,10,255,255,255,151.300,131.500
5,10,255,255,255,390.300,143.500
6,16,255,255,255,766.688,146.312
7,10,255,255,255,120.300,149.500
8,8,255,255,255,191.000,155.500
9,10,255,255,255,157.300,165.500
10,10,255,255,255,547.300,166.500
11,12,255,255,255,560.417,167.833
12,10,255,255,255,151.300,175.500
13,10,255,255,255,562.300,178.500
14,10,255,255,255,548.300,180.500
15,10,255,255,255,450.300,181.500
16,10,255,255,255,606.300,183.500
17,10,255,255,255,155.300,190.500
18,16,255,255,255,292.250,202.125
19,10,255,255,255,317.300,220.500
20,17,255,255,255,358.029,231.853
21,13,255,255,255,386.346,232.731
22,10,255,255,255,339.300,237.500
23,10,255,255,255,428.300,238.500
24,10,255,255,255,266.300,239.500
25,12,255,255,255,558.000,242.500
26,10,255,255,255,227.300,248.500
27,14,255,255,255,282.214,253.857
28,10,255,255,255,179.300,258.500
29,10,255,255,255,25.300,270.500
30,10,255,255,255,46.300,286.500
31,10,255,255,255,427.300,288.500
32,12,255,255,255,327.250,298.167
33,10,255,255,255,488.300,302.500
34,10,255,255,255,285.300,309.500
35,14,255,255,255,509.286,313.500
36,10,255,255,255,269.300,318.500
37,10,255,255,255,506.300,332.500
38,10,255,255,255,124.300,333.500
39,10,255,255,255,718.300,338.500
40,10,255,255,255,301.300,340.500
41,10,255,255,255,437.300,343.500
42,10,255,255,255,508.300,351.500
43,9,255,255,255,592.500,359.500
44,10,255,255,255,717.300,361.500
45,10,255,255,255,109.300,363.500
46,9,255,255,255,513.500,370.500
47,10,255,255,255,442.300,374.500
48,12,255,255,255,454.000,404.500
49,10,255,255,255,254.300,409.500
50,12,255,255,255,115.250,423.833
51,10,255,255,255,352.300,426.500
52,10,255,255,255,712.300,426.500
53,10,255,255,255,88.300,440.500
54,10,255,255,255,747.300,442.500
55,10,255,255,255,474.300,446.500
56,10,255,255,255,765.300,448.500
57,10,255,255,255,163.300,455.500
58,10,255,255,255,653.300,457.500
59,10,255,255,255,174.300,461.500
60,9,255,255,255,143.167,463.389
61,10,255,255,255,578.300,463.500
62,9,255,255,255,640.500,467.500
63,10,255,255,255,192.300,477.500
