 ,Area,Mean,Min,Max,X,Y
1,10,255,255,255,473.300,17.500
2,10,255,255,255,341.300,24.500
3,10,255,255,255,633.300,29.500
4,10,255,255,255,578.300,33.500
5,10,255,255,255,206.300,34.500
6,10,255,255,255,294.300,45.500
7,10,255,255,255,742.300,53.500
8,10,255,255,255,721.300,54.500
9,10,255,255,255,481.300,62.500
10,10,255,255,255,252.300,72.500
11,10,255,255,255,609.300,74.500
12,10,255,255,255,304.300,76.500
13,10,255,255,255,505.300,78.500
14,10,255,255,255,593.300,86.500
15,10,255,255,255,350.300,88.500
16,10,255,255,255,224.300,90.500
17,10,255,255,255,656.300,92.500
18,10,255,255,255,482.300,93.500
19,10,255,255,255,362.300,97.500
20,10,255,255,255,504.300,112.500
21,11,255,255,255,708.136,112.591
22,10,255,255,255,146.300,118.500
23,10,255,255,255,518.300,118.500
24,10,255,255,255,733.300,118.500
25,10,255,255,255,237.300,120.500
26,10,255,255,255,485.300,120.500
27,10,255,255,255,541.300,120.500
28,10,255,255,255,754.300,126.500
29,10,255,255,255,205.300,132.500
30,10,255,255,255,598.300,134.500
31,10,255,255,255,734.300,136.500
32,10,255,255,255,504.300,148.500
33,10,255,255,255,594.300,149.500
34,10,255,255,255,497.300,164.500
35,10,255,255,255,254.300,185.500
36,10,255,255,255,486.300,186.500
37,10,255,255,255,752.300,186.500
38,10,255,255,255,346.300,193.500
39,10,255,255,255,460.300,193.500
40,10,255,255,255,561.300,197.500
41,10,255,255,255,489.300,202.500
42,10,255,255,255,585.300,204.500
43,10,255,255,255,248.300,206.500
44,10,255,255,255,729.300,206.500
45,10,255,255,255,148.300,209.500
46,10,255,255,255,284.300,216.500
47,12,255,255,255,216.083,217.750
48,10,255,255,255,474.300,217.500
49,10,255,255,255,494.300,217.500
50,10,255,255,255,604.300,217.500
51,10,255,255,255,201.300,229.500
52,10,255,255,255,749.300,230.500
53,10,255,255,255,498.300,232.500
54,10,255,255,255,702.300,246.500
55,10,255,255,255,676.300,248.500
56,10,255,255,255,210.300,249.500
57,10,255,255,255,189.300,250.500
58,10,255,255,255,489.300,254.500
59,10,255,255,255,576.300,254.500
60,10,255,255,255,601.300,256.500
61,10,255,255,255,649.300,258.500
62,10,255,255,255,684.300,265.500
63,10,255,255,255,666.300,270.500
64,10,255,255,255,708.300,274.500
65,10,255,255,255,525.300,282.500
66,10,255,255,255,478.300,289.500
67,10,255,255,255,570.300,290.500
68,10,255,255,255,502.300,310.500
69,10,255,255,255,638.300,312.500
70,10,255,255,255,736.300,318.500
71,10,255,255,255,749.300,318.500
72,10,255,255,255,550.300,336.500
73,10,255,255,255,433.300,338.500
74,10,255,255,255,517.300,350.500
75,10,255,255,255,70.300,358.500
76,10,255,255,255,650.300,368.500
77,10,255,255,255,420.300,372.500
78,10,255,255,255,114.300,385.500
79,10,255,255,255,684.300,396.500
80,10,255,255,255,734.300,421.500
81,10,255,255,255,416.300,425.500
82,10,255,255,255,501.300,429.500
83,10,255,255,255,462.300,430.500
84,10,255,255,255,601.300,432.500
85,10,255,255,255,718.300,434.500
86,10,255,255,255,517.300,438.500
87,10,255,255,255,186.300,442.500
88,11,255,255,255,125.136,446.409
89,10,255,255,255,485.300,446.500
90,10,255,255,255,461.300,450.500
91,10,255,255,255,556.300,450.500
92,10,255,255,255,510.300,453.500
93,10,255,255,255,741.300,453.500
94,10,255,255,255,429.300,458.500
95,10,255,255,255,648.300,460.500
96,10,255,255,255,409.300,465.500
97,10,255,255,255,458.300,472.500
98,10,255,255,255,674.300,473.500
99,10,255,255,255,601.300,476.500
100,10,255,255,255,433.300,480.500
101,10,255,255,255,666.300,488.500
102,10,255,255,255,574.300,494.500
103,10,255,255,255,122.300,496.500
104,10,255,255,255,418.300,496.500
105,12,255,255,255,204.000,500.500
106,11,255,255,255,576.136,504.409
107,10,255,255,255,665.300,508.500
108,10,255,255,255,730.300,508.500
109,10,255,255,255,489.300,512.500
110,10,255,255,255,437.300,518.500
111,10,255,255,255,704.300,522.500
112,10,255,255,255,497.300,528.500
113,10,255,255,255,478.300,536.500
114,10,255,255,255,456.300,545.500
115,12,255,255,255,128.083,549.250
116,10,255,255,255,513.300,554.500
117,10,255,255,255,693.300,554.500
118,10,255,255,255,429.300,557.500
119,10,255,255,255,286.300,565.500
120,12,255,255,255,669.833,565.417
121,10,255,255,255,457.300,576.500
122,10,255,255,255,201.300,577.500
123,10,255,255,255,652.300,577.500
124,11,255,255,255,176.136,578.591
125,10,255,255,255,433.300,578.500
126,10,255,255,255,558.300,585.500
127,10,255,255,255,616.300,585.500
