 ,Area,Mean,Min,Max,X,Y
1,10,255,255,255,140.300,208.500
2,16,255,255,255,111.500,212.625
3,10,255,255,255,296.300,212.500
4,10,255,255,255,261.300,218.500
5,10,255,255,255,366.300,220.500
6,10,255,255,255,666.300,220.500
7,10,255,255,255,393.300,225.500
8,10,255,255,255,433.300,226.500
9,10,255,255,255,642.300,236.500
10,10,255,255,255,468.300,238.500
11,11,255,255,255,398.318,242.682
12,10,255,255,255,497.300,242.500
13,10,255,255,255,744.300,242.500
14,13,255,255,255,159.885,248.346
15,10,255,255,255,681.300,248.500
16,10,255,255,255,361.300,249.500
17,10,255,255,255,317.300,256.500
18,10,255,255,255,514.300,256.500
19,10,255,255,255,25.300,260.500
20,10,255,255,255,437.300,261.500
21,10,255,255,255,105.300,264.500
22,10,255,255,255,129.300,268.500
23,10,255,255,255,336.300,268.500
24,10,255,255,255,402.300,268.500
25,10,255,255,255,293.300,269.500
26,10,255,255,255,486.300,270.500
27,10,255,255,255,522.300,273.500
28,10,255,255,255,169.300,280.500
29,10,255,255,255,241.300,280.500
30,10,255,255,255,150.300,284.500
31,10,255,255,255,625.300,290.500
32,10,255,255,255,418.300,296.500
33,10,255,255,255,316.300,297.500
34,10,255,255,255,349.300,300.500
35,10,255,255,255,476.300,302.500
36,10,255,255,255,178.300,305.500
37,10,255,255,255,498.300,305.500
38,10,255,255,255,202.300,310.500
39,10,255,255,255,266.300,314.500
40,10,255,255,255,460.300,314.500
41,10,255,255,255,378.300,325.500
42,10,255,255,255,120.300,326.500
43,10,255,255,255,762.300,326.500
44,10,255,255,255,778.300,329.500
45,11,255,255,255,257.136,333.409
46,10,255,255,255,420.300,338.500
47,10,255,255,255,450.300,341.500
48,10,255,255,255,566.300,342.500
49,10,255,255,255,74.300,344.500
50,10,255,255,255,524.300,350.500
51,10,255,255,255,605.300,353.500
52,10,255,255,255,769.300,354.500
53,10,255,255,255,168.300,356.500
54,12,255,255,255,215.917,358.667
55,10,255,255,255,753.300,361.500
56,10,255,255,255,301.300,364.500
57,10,255,255,255,376.300,368.500
58,10,255,255,255,345.300,369.500
59,10,255,255,255,729.300,369.500
60,10,255,255,255,226.300,373.500
61,10,255,255,255,29.300,380.500
62,10,255,255,255,414.300,384.500
63,10,255,255,255,481.300,384.500
64,10,255,255,255,566.300,390.500
65,10,255,255,255,10.300,392.500
66,10,255,255,255,518.300,392.500
67,10,255,255,255,478.300,401.500
68,10,255,255,255,752.300,401.500
69,10,255,255,255,428.300,413.500
70,10,255,255,255,268.300,416.500
71,10,255,255,255,558.300,418.500
72,10,255,255,255,190.300,422.500
73,10,255,255,255,498.300,422.500
74,13,255,255,255,209.346,438.038
75,12,255,255,255,305.250,438.167
76,10,255,255,255,522.300,437.500
77,10,255,255,255,256.300,448.500
78,10,255,255,255,569.300,450.500
79,10,255,255,255,433.300,452.500
80,10,255,255,255,489.300,452.500
81,10,255,255,255,526.300,453.500
82,10,255,255,255,462.300,456.500
83,10,255,255,255,178.300,457.500
84,10,255,255,255,378.300,457.500
85,10,255,255,255,354.300,462.500
86,10,255,255,255,118.300,464.500
87,10,255,255,255,97.300,470.500
88,10,255,255,255,221.300,470.500
89,10,255,255,255,278.300,477.500
90,10,255,255,255,86.300,478.500
91,10,255,255,255,420.300,484.500
92,10,255,255,255,244.300,485.500
93,10,255,255,255,738.300,485.500
94,10,255,255,255,164.300,489.500
95,10,255,255,255,62.300,494.500
96,10,255,255,255,542.300,494.500
97,10,255,255,255,144.300,500.500
98,10,255,255,255,241.300,508.500
99,10,255,255,255,366.300,513.500
100,10,255,255,255,340.300,514.500
101,10,255,255,255,464.300,514.500
