 ,Area,Mean,Min,Max,X,Y
1,21,255,255,255,303.167,157.262
2,12,255,255,255,294.250,187.167
3,11,255,255,255,223.409,193.682
4,26,255,255,255,202.077,208.038
5,24,255,255,255,324.083,319.958
6,24,255,255,255,151.833,364.458
7,17,255,255,255,388.441,402.265
8,19,255,255,255,625.711,415.395
9,14,255,255,255,264.143,425.500
10,14,255,255,255,477.000,453.500
11,10,255,255,255,249.300,455.500
12,13,255,255,255,182.500,463.346
13,10,255,255,255,375.300,478.500
14,11,255,255,255,292.136,480.591
15,17,255,255,255,167.500,493.618
16,22,255,255,255,283.682,568.318
