 ,Area,Mean,Min,Max,X,Y
1,10,255,255,255,386.300,12.500
2,10,255,255,255,368.300,69.500
3,10,255,255,255,378.300,72.500
4,10,255,255,255,299.300,78.500
5,10,255,255,255,307.300,90.500
6,10,255,255,255,377.300,96.500
7,10,255,255,255,302.300,110.500
8,10,255,255,255,299.300,127.500
9,10,255,255,255,314.300,129.500
10,10,255,255,255,160.300,153.500
11,10,255,255,255,252.300,188.500
12,10,255,255,255,750.300,215.500
13,10,255,255,255,365.300,253.500
14,10,255,255,255,367.300,265.500
15,10,255,255,255,782.300,270.500
16,10,255,255,255,370.300,285.500
17,17,255,255,255,291.735,317.971
18,10,255,255,255,378.300,324.500
19,10,255,255,255,373.300,382.500
20,10,255,255,255,381.300,401.500
21,10,255,255,255,74.300,411.500
22,10,255,255,255,348.300,420.500
23,10,255,255,255,742.300,444.500
24,10,255,255,255,121.300,449.500
25,10,255,255,255,377.300,540.500
26,10,255,255,255,280.300,551.500
27,10,255,255,255,283.300,560.500
28,10,255,255,255,216.300,564.500
29,10,255,255,255,232.300,565.500
