 ,Area,Mean,Min,Max,X,Y
1,10,255,255,255,708.300,139.500
2,10,255,255,255,688.300,148.500
3,10,255,255,255,214.300,162.500
4,10,255,255,255,636.300,163.500
5,10,255,255,255,351.300,174.500
6,10,255,255,255,521.300,202.500
7,9,255,255,255,143.167,252.611
8,10,255,255,255,701.300,280.500
9,10,255,255,255,405.300,289.500
10,10,255,255,255,547.300,289.500
11,10,255,255,255,428.300,297.500
12,10,255,255,255,428.300,309.500
13,10,255,255,255,671.300,314.500
14,10,255,255,255,565.300,320.500
15,10,255,255,255,579.300,324.500
16,10,255,255,255,188.300,339.500
17,10,255,255,255,393.300,360.500
18,10,255,255,255,725.300,365.500
19,10,255,255,255,123.300,373.500
20,10,255,255,255,735.300,377.500
21,10,255,255,255,106.300,379.500
22,10,255,255,255,131.300,381.500
23,10,255,255,255,389.300,383.500
24,10,255,255,255,747.300,387.500
25,10,255,255,255,224.300,388.500
26,9,255,255,255,415.167,399.389
27,9,255,255,255,384.389,400.611
28,10,255,255,255,463.300,434.500
29,10,255,255,255,439.300,435.500
30,10,255,255,255,677.300,435.500
31,9,255,255,255,239.167,447.389
32,10,255,255,255,581.300,448.500
33,10,255,255,255,260.300,449.500
34,10,255,255,255,412.300,458.500
35,10,255,255,255,555.300,459.500
36,10,255,255,255,268.300,461.500
37,10,255,255,255,235.300,468.500
38,10,255,255,255,311.300,468.500
39,10,255,255,255,418.300,468.500
40,10,255,255,255,92.300,479.500
41,10,255,255,255,446.300,485.500
42,10,255,255,255,155.300,491.500
43,10,255,255,255,637.300,492.500
44,10,255,255,255,738.300,503.500
45,10,255,255,255,602.300,505.500
46,10,255,255,255,69.300,508.500
47,10,255,255,255,206.300,524.500
48,10,255,255,255,358.300,528.500
49,10,255,255,255,317.300,529.500
50,10,255,255,255,233.300,531.500
51,10,255,255,255,433.300,531.500
52,9,255,255,255,513.500,534.500
53,10,255,255,255,534.300,536.500
54,10,255,255,255,578.300,545.500
55,10,255,255,255,688.300,555.500
56,10,255,255,255,586.300,577.500
57,10,255,255,255,450.300,578.500
