 ,Area,Mean,Min,Max,X,Y
1,10,255,255,255,392.300,126.500
2,10,255,255,255,714.300,198.500
3,10,255,255,255,508.300,213.500
4,10,255,255,255,366.300,224.500
5,10,255,255,255,191.300,249.500
6,10,255,255,255,114.300,252.500
7,10,255,255,255,408.300,258.500
8,10,255,255,255,302.300,263.500
9,10,255,255,255,420.300,272.500
10,10,255,255,255,249.300,275.500
11,10,255,255,255,388.300,280.500
12,10,255,255,255,610.300,282.500
13,10,255,255,255,108.300,285.500
14,10,255,255,255,155.300,288.500
15,10,255,255,255,408.300,288.500
16,10,255,255,255,248.300,291.500
17,10,255,255,255,95.300,306.500
18,10,255,255,255,79.300,313.500
19,10,255,255,255,203.300,319.500
20,10,255,255,255,346.300,330.500
21,10,255,255,255,377.300,353.500
22,10,255,255,255,494.300,354.500
23,10,255,255,255,223.300,362.500
24,8,255,255,255,111.000,364.625
25,10,255,255,255,428.300,369.500
26,10,255,255,255,780.300,373.500
27,10,255,255,255,701.300,384.500
28,10,255,255,255,429.300,386.500
29,10,255,255,255,468.300,400.500
30,10,255,255,255,291.300,409.500
31,10,255,255,255,111.300,411.500
32,10,255,255,255,173.300,412.500
33,10,255,255,255,146.300,414.500
34,10,255,255,255,212.300,416.500
35,10,255,255,255,296.300,416.500
36,9,255,255,255,352.389,416.611
37,10,255,255,255,581.300,416.500
38,10,255,255,255,440.300,418.500
39,10,255,255,255,483.300,418.500
40,10,255,255,255,327.300,422.500
41,10,255,255,255,120.300,429.500
42,10,255,255,255,254.300,430.500
43,10,255,255,255,663.300,433.500
44,10,255,255,255,397.300,460.500
45,10,255,255,255,568.300,460.500
46,10,255,255,255,567.300,469.500
47,10,255,255,255,653.300,508.500
48,10,255,255,255,111.300,509.500
49,10,255,255,255,448.300,516.500
50,10,255,255,255,94.300,562.500
51,10,255,255,255,76.300,570.500
52,10,255,255,255,562.300,586.500
