 ,Area,Mean,Min,Max,X,Y
1,10,255,255,255,78.300,29.500
2,10,255,255,255,267.300,34.500
3,10,255,255,255,174.300,38.500
4,10,255,255,255,379.300,41.500
5,10,255,255,255,224.300,49.500
6,16,255,255,255,239.000,52.500
7,10,255,255,255,119.300,56.500
8,10,255,255,255,88.300,67.500
9,12,255,255,255,216.000,75.500
10,10,255,255,255,33.300,81.500
11,10,255,255,255,614.300,81.500
12,10,255,255,255,106.300,93.500
13,10,255,255,255,227.300,96.500
14,10,255,255,255,171.300,97.500
15,10,255,255,255,40.300,105.500
16,10,255,255,255,130.300,105.500
17,10,255,255,255,495.300,106.500
18,10,255,255,255,414.300,140.500
19,10,255,255,255,211.300,142.500
20,10,255,255,255,766.300,142.500
21,10,255,255,255,780.300,144.500
22,10,255,255,255,711.300,149.500
23,9,255,255,255,688.500,151.500
24,10,255,255,255,398.300,164.500
25,9,255,255,255,400.500,179.500
26,10,255,255,255,88.300,214.500
27,9,255,255,255,433.500,215.500
28,10,255,255,255,282.300,231.500
29,10,255,255,255,339.300,246.500
30,10,255,255,255,416.300,246.500
31,10,255,255,255,174.300,250.500
32,10,255,255,255,401.300,254.500
33,10,255,255,255,710.300,261.500
34,10,255,255,255,371.300,264.500
35,10,255,255,255,213.300,266.500
36,10,255,255,255,176.300,270.500
37,10,255,255,255,412.300,273.500
38,10,255,255,255,753.300,350.500
39,10,255,255,255,284.300,373.500
40,10,255,255,255,392.300,387.500
41,10,255,255,255,548.300,458.500
42,10,255,255,255,524.300,513.500
43,10,255,255,255,747.300,539.500
44,10,255,255,255,728.300,542.500
45,10,255,255,255,451.300,553.500
46,10,255,255,255,514.300,562.500
47,10,255,255,255,578.300,565.500
48,10,255,255,255,697.300,567.500
49,10,255,255,255,713.300,569.500
50,10,255,255,255,452.300,572.500
