 ,Area,Mean,Min,Max,X,Y
1,11,255,255,255,156.136,4.591
2,13,255,255,255,117.346,8.423
3,12,255,255,255,241.250,14.167
4,20,255,255,255,583.950,19.600
5,12,255,255,255,177.667,20.583
6,17,255,255,255,161.382,22.618
7,14,255,255,255,113.786,25.857
8,11,255,255,255,234.136,25.409
9,18,255,255,255,149.833,28.167
10,22,255,255,255,269.227,28.273
11,23,255,255,255,215.283,34.370
12,22,255,255,255,482.409,36.591
13,22,255,255,255,208.227,37.682
14,20,255,255,255,279.750,38.350
15,22,255,255,255,293.500,40.273
16,16,255,255,255,223.938,49.875
17,25,255,255,255,278.100,61.460
18,23,255,255,255,433.543,61.674
19,9,255,255,255,257.500,61.500
20,21,255,255,255,115.500,66.500
21,13,255,255,255,275.500,85.346
22,21,255,255,255,420.310,114.643
23,23,255,255,255,426.326,118.500
24,23,255,255,255,679.935,120.500
25,20,255,255,255,523.250,125.650
26,22,255,255,255,319.182,127.409
27,21,255,255,255,683.310,139.071
28,26,255,255,255,326.000,148.154
29,29,255,255,255,340.293,148.259
30,24,255,255,255,455.875,154.583
31,24,255,255,255,318.042,159.458
32,27,255,255,255,359.685,160.611
33,25,255,255,255,441.340,167.780
34,24,255,255,255,483.417,167.333
35,22,255,255,255,674.500,168.182
36,14,255,255,255,386.000,181.786
37,28,255,255,255,635.607,182.393
38,28,255,255,255,703.357,183.964
39,22,255,255,255,352.545,212.455
40,19,255,255,255,335.079,212.658
41,16,255,255,255,166.250,226.125
42,23,255,255,255,212.065,226.674
43,19,255,255,255,466.237,255.342
44,18,255,255,255,723.833,265.222
45,11,255,255,255,738.318,281.682
46,15,255,255,255,613.967,283.167
47,26,255,255,255,595.115,286.462
48,25,255,255,255,390.060,289.580
49,28,255,255,255,220.179,296.393
50,22,255,255,255,332.227,298.545
51,27,255,255,255,379.352,304.574
52,19,255,255,255,271.132,304.763
53,19,255,255,255,297.342,305.816
54,24,255,255,255,239.375,307.667
55,19,255,255,255,421.553,308.447
56,17,255,255,255,743.559,310.676
57,23,255,255,255,240.239,318.543
58,12,255,255,255,776.000,318.500
59,12,255,255,255,403.333,322.583
60,23,255,255,255,199.935,328.500
61,18,255,255,255,328.222,329.778
62,24,255,255,255,279.458,331.500
63,24,255,255,255,557.958,332.042
64,15,255,255,255,346.100,332.100
65,14,255,255,255,358.000,332.214
66,11,255,255,255,776.136,331.409
67,23,255,255,255,299.109,334.370
68,13,255,255,255,316.192,335.500
69,13,255,255,255,755.500,336.654
70,14,255,255,255,769.500,344.500
71,11,255,255,255,215.136,348.591
72,16,255,255,255,338.125,349.750
73,11,255,255,255,235.500,349.500
74,11,255,255,255,757.136,351.409
75,16,255,255,255,617.312,353.688
76,17,255,255,255,541.794,360.206
77,12,255,255,255,215.333,361.417
78,14,255,255,255,637.500,362.500
79,16,255,255,255,577.750,364.125
80,19,255,255,255,551.711,368.553
81,26,255,255,255,288.231,391.962
82,26,255,255,255,672.269,393.577
83,12,255,255,255,610.167,394.417
84,20,255,255,255,710.000,398.600
85,13,255,255,255,656.115,400.885
86,26,255,255,255,292.192,405.538
87,19,255,255,255,738.342,415.342
88,16,255,255,255,218.000,424.000
89,30,255,255,255,439.667,431.500
90,18,255,255,255,228.389,432.333
91,18,255,255,255,670.833,432.889
92,20,255,255,255,425.250,443.250
93,17,255,255,255,699.559,453.735
94,16,255,255,255,420.125,456.250
95,11,255,255,255,421.136,491.409
96,19,255,255,255,168.921,504.079
97,17,255,255,255,183.441,516.735
98,22,255,255,255,163.045,520.545
99,23,255,255,255,384.543,531.543
100,27,255,255,255,368.093,531.574
101,17,255,255,255,461.382,536.206
102,11,255,255,255,348.136,539.409
103,27,255,255,255,403.019,541.796
104,10,255,255,255,258.300,546.500
105,22,255,255,255,387.273,547.591
106,23,255,255,255,369.891,549.717
107,25,255,255,255,334.060,553.580
108,15,255,255,255,408.967,553.500
109,12,255,255,255,286.417,555.833
110,11,255,255,255,372.136,565.409
111,24,255,255,255,65.792,567.792
112,24,255,255,255,131.208,570.458
113,19,255,255,255,123.342,572.184
114,14,255,255,255,418.000,574.214
115,15,255,255,255,30.100,581.900
