 ,Area,Mean,Min,Max,X,Y
1,21,255,255,255,318.024,11.452
2,26,255,255,255,123.000,17.885
3,22,255,255,255,204.227,18.545
4,24,255,255,255,474.000,18.583
5,23,255,255,255,324.283,23.630
6,24,255,255,255,229.833,34.500
7,15,255,255,255,202.100,76.100
8,31,255,255,255,118.048,80.597
9,26,255,255,255,484.192,87.423
10,15,255,255,255,341.433,90.367
11,25,255,255,255,727.940,92.420
12,19,255,255,255,335.605,103.921
13,27,255,255,255,263.907,109.241
14,27,255,255,255,282.019,110.389
15,21,255,255,255,410.119,117.643
16,22,255,255,255,737.727,119.545
17,25,255,255,255,489.100,122.540
18,13,255,255,255,701.346,137.577
19,20,255,255,255,437.600,139.450
20,16,255,255,255,718.125,142.250
21,16,255,255,255,737.750,147.875
22,27,255,255,255,774.093,149.574
23,27,255,255,255,128.204,165.574
24,19,255,255,255,727.447,166.289
25,13,255,255,255,756.038,172.346
26,25,255,255,255,123.100,175.660
27,23,255,255,255,553.500,185.413
28,16,255,255,255,762.250,188.125
29,13,255,255,255,530.192,192.500
30,16,255,255,255,663.312,195.688
31,21,255,255,255,581.310,197.548
32,29,255,255,255,613.879,199.845
33,27,255,255,255,563.315,201.389
34,18,255,255,255,537.167,204.444
35,28,255,255,255,119.607,207.464
36,15,255,255,255,691.633,207.567
37,23,255,255,255,103.326,209.761
38,26,255,255,255,553.269,210.385
39,11,255,255,255,677.500,215.500
40,25,255,255,255,30.020,221.340
41,14,255,255,255,696.143,222.214
42,17,255,255,255,107.853,222.971
43,16,255,255,255,687.312,223.688
44,11,255,255,255,665.136,226.591
45,24,255,255,255,285.958,235.542
46,16,255,255,255,673.438,240.750
47,24,255,255,255,618.417,243.625
48,21,255,255,255,95.786,246.262
49,25,255,255,255,580.100,245.460
50,25,255,255,255,294.300,250.420
51,23,255,255,255,444.109,253.413
52,21,255,255,255,666.310,253.643
53,28,255,255,255,703.214,255.393
54,21,255,255,255,96.357,266.024
55,24,255,255,255,440.000,274.500
56,20,255,255,255,396.400,277.450
57,26,255,255,255,500.115,289.577
58,24,255,255,255,277.250,292.542
59,27,255,255,255,359.352,291.722
60,17,255,255,255,190.206,301.794
61,25,255,255,255,746.020,303.540
62,23,255,255,255,392.109,320.587
63,23,255,255,255,170.239,323.891
64,22,255,255,255,416.455,326.045
65,18,255,255,255,217.500,325.833
66,26,255,255,255,261.192,334.077
67,28,255,255,255,444.000,337.714
68,26,255,255,255,302.115,341.577
69,16,255,255,255,121.375,343.688
70,22,255,255,255,156.409,346.591
71,22,255,255,255,270.136,346.591
72,21,255,255,255,131.167,355.548
73,25,255,255,255,718.020,363.620
74,18,255,255,255,241.667,365.611
75,28,255,255,255,288.214,377.857
76,26,255,255,255,233.115,393.077
77,25,255,255,255,457.100,405.460
78,11,255,255,255,77.136,406.591
79,22,255,255,255,275.227,413.455
80,28,255,255,255,585.536,414.286
81,12,255,255,255,64.333,413.417
82,25,255,255,255,460.100,415.900
83,11,255,255,255,54.136,425.409
84,21,255,255,255,162.310,427.548
85,29,255,255,255,523.914,428.121
86,29,255,255,255,731.603,427.603
87,16,255,255,255,506.000,428.000
88,15,255,255,255,143.100,429.900
89,16,255,255,255,184.000,430.000
90,19,255,255,255,609.711,434.816
91,23,255,255,255,495.283,435.630
92,22,255,255,255,116.091,436.773
93,21,255,255,255,101.500,438.500
94,20,255,255,255,212.400,442.550
95,16,255,255,255,143.000,445.500
96,15,255,255,255,171.833,446.300
97,23,255,255,255,323.109,446.370
98,21,255,255,255,228.119,453.690
99,14,255,255,255,99.500,454.500
100,28,255,255,255,522.071,455.786
101,18,255,255,255,125.500,456.167
102,26,255,255,255,187.462,457.654
103,22,255,255,255,163.909,462.227
104,16,255,255,255,75.562,463.188
105,26,255,255,255,485.192,469.538
106,13,255,255,255,116.038,471.654
107,18,255,255,255,133.500,478.167
108,24,255,255,255,524.208,482.792
109,17,255,255,255,307.618,492.206
110,20,255,255,255,188.000,493.500
111,22,255,255,255,146.455,502.545
112,13,255,255,255,183.192,507.500
113,29,255,255,255,329.431,544.086
114,26,255,255,255,347.000,545.885
115,29,255,255,255,101.362,550.914
116,28,255,255,255,331.214,561.929
117,16,255,255,255,272.000,568.000
