 ,Area,Mean,Min,Max,X,Y
1,30,255,255,255,363.400,24.100
2,17,255,255,255,355.324,61.559
3,29,255,255,255,260.293,68.397
4,23,255,255,255,674.413,81.717
5,26,255,255,255,461.115,90.423
6,23,255,255,255,419.109,103.457
7,15,255,255,255,553.300,103.567
8,20,255,255,255,553.300,122.300
9,18,255,255,255,94.333,231.611
10,33,255,255,255,79.591,238.045
11,26,255,255,255,155.846,243.769
12,11,255,255,255,523.500,260.500
13,10,255,255,255,542.300,267.500
14,10,255,255,255,523.300,274.500
15,10,255,255,255,587.300,280.500
16,11,255,255,255,572.136,281.409
17,23,255,255,255,418.196,287.413
18,10,255,255,255,583.300,297.500
19,26,255,255,255,328.000,299.500
20,10,255,255,255,640.300,300.500
21,10,255,255,255,601.300,311.500
22,14,255,255,255,520.000,314.500
23,25,255,255,255,481.820,321.860
24,12,255,255,255,584.000,325.500
25,11,255,255,255,687.318,325.682
26,24,255,255,255,245.833,333.625
27,11,255,255,255,680.136,336.591
28,22,255,255,255,212.136,357.409
29,28,255,255,255,483.357,357.393
30,33,255,255,255,283.258,367.621
31,18,255,255,255,569.444,370.500
32,18,255,255,255,151.722,377.333
33,28,255,255,255,85.214,380.250
34,22,255,255,255,560.182,381.545
35,10,255,255,255,153.300,385.500
36,25,255,255,255,402.940,386.420
37,29,255,255,255,60.155,391.500
38,23,255,255,255,453.457,403.761
39,28,255,255,255,370.357,410.107
40,15,255,255,255,553.567,416.700
41,29,255,255,255,523.776,419.845
42,26,255,255,255,221.115,425.654
43,24,255,255,255,237.625,425.708
44,11,255,255,255,394.136,451.409
45,29,255,255,255,239.534,462.190
46,23,255,255,255,61.500,466.630
47,23,255,255,255,386.283,468.413
48,32,255,255,255,266.250,479.531
49,24,255,255,255,400.167,482.458
50,5,255,255,255,400.700,489.300
51,21,255,255,255,124.167,498.595
52,24,255,255,255,411.542,511.833
53,24,255,255,255,507.292,512.500
54,11,255,255,255,760.136,521.409
55,13,255,255,255,302.038,534.346
56,26,255,255,255,375.500,538.423
57,22,255,255,255,122.409,556.273
58,25,255,255,255,110.020,560.460
59,21,255,255,255,557.976,587.405
60,25,255,255,255,611.140,589.420
61,31,255,255,255,92.113,592.113
