 ,Area,Mean,Min,Max,X,Y
1,13,255,255,255,757.115,176.885
2,13,255,255,255,736.115,181.885
3,11,255,255,255,304.682,183.682
4,10,255,255,255,446.500,185.700
5,12,255,255,255,29.000,190.000
6,11,255,255,255,659.409,189.864
7,13,255,255,255,762.115,189.885
8,12,255,255,255,737.250,190.833
9,10,255,255,255,469.500,191.700
10,13,255,255,255,250.885,194.885
11,12,255,255,255,718.250,196.833
12,11,255,255,255,337.682,206.682
13,11,255,255,255,385.682,207.682
14,11,255,255,255,263.682,208.682
15,13,255,255,255,774.115,210.885
16,13,255,255,255,779.115,218.885
17,10,255,255,255,563.500,220.700
18,10,255,255,255,536.500,222.700
19,13,255,255,255,768.115,225.885
20,10,255,255,255,582.500,228.700
21,11,255,255,255,653.409,231.864
22,10,255,255,255,594.500,232.700
23,11,255,255,255,682.409,232.864
24,12,255,255,255,696.250,235.833
25,11,255,255,255,675.409,237.864
26,13,255,255,255,777.115,238.885
27,10,255,255,255,551.500,246.700
28,10,255,255,255,506.500,247.700
29,10,255,255,255,544.500,252.700
30,10,255,255,255,509.500,260.700
31,10,255,255,255,567.500,267.700
32,10,255,255,255,581.500,275.700
33,11,255,255,255,695.318,278.682
34,11,255,255,255,260.682,283.682
35,11,255,255,255,229.682,284.682
36,9,255,255,255,657.500,294.500
37,10,255,255,255,692.300,296.500
38,12,255,255,255,87.000,310.500
39,11,255,255,255,167.864,328.409
40,9,255,255,255,626.500,331.500
41,9,255,255,255,616.500,336.500
42,12,255,255,255,63.000,340.500
43,12,255,255,255,59.000,385.500
44,9,255,255,255,538.500,394.500
45,9,255,255,255,530.500,421.500
46,9,255,255,255,400.500,451.500
47,10,255,255,255,390.700,458.500
48,11,255,255,255,124.864,481.409
49,9,255,255,255,421.500,486.500
50,10,255,255,255,508.500,491.300
51,10,255,255,255,95.000,512.300
52,11,255,255,255,227.864,526.409
53,12,255,255,255,219.833,541.250
54,10,255,255,255,536.500,566.300
55,10,255,255,255,522.500,573.300
