 ,Area,Mean,Min,Max,X,Y
1,10,255,255,255,239.300,50.500
2,10,255,255,255,239.300,62.500
3,10,255,255,255,338.300,64.500
4,10,255,255,255,349.300,67.500
5,10,255,255,255,272.300,86.500
6,10,255,255,255,473.300,98.500
7,10,255,255,255,447.300,101.500
8,10,255,255,255,721.300,109.500
9,10,255,255,255,736.300,111.500
10,10,255,255,255,467.300,114.500
11,10,255,255,255,453.300,116.500
12,10,255,255,255,743.300,118.500
13,10,255,255,255,636.300,132.500
14,10,255,255,255,476.300,135.500
15,10,255,255,255,485.300,147.500
16,10,255,255,255,675.300,148.500
17,10,255,255,255,463.300,151.500
18,10,255,255,255,487.300,157.500
19,10,255,255,255,635.300,159.500
20,10,255,255,255,623.300,177.500
21,10,255,255,255,645.300,189.500
22,10,255,255,255,424.300,196.500
23,10,255,255,255,399.300,200.500
24,10,255,255,255,325.300,216.500
25,10,255,255,255,185.300,228.500
26,10,255,255,255,575.300,239.500
27,10,255,255,255,544.300,240.500
28,10,255,255,255,595.300,240.500
29,10,255,255,255,146.300,246.500
30,10,255,255,255,578.300,259.500
31,10,255,255,255,392.300,275.500
32,10,255,255,255,432.300,319.500
33,10,255,255,255,443.300,322.500
34,10,255,255,255,778.300,327.500
35,10,255,255,255,579.300,351.500
36,10,255,255,255,594.300,351.500
37,10,255,255,255,417.300,352.500
38,10,255,255,255,494.300,352.500
39,10,255,255,255,701.300,352.500
40,10,255,255,255,713.300,358.500
41,10,255,255,255,99.300,361.500
42,10,255,255,255,471.300,365.500
43,10,255,255,255,691.300,374.500
44,10,255,255,255,52.300,380.500
45,10,255,255,255,457.300,386.500
46,10,255,255,255,131.300,400.500
47,10,255,255,255,115.300,420.500
48,10,255,255,255,526.300,420.500
49,10,255,255,255,517.300,429.500
50,10,255,255,255,508.300,432.500
51,10,255,255,255,274.300,435.500
52,10,255,255,255,601.300,440.500
53,10,255,255,255,284.300,445.500
54,10,255,255,255,262.300,446.500
55,10,255,255,255,715.300,446.500
56,10,255,255,255,185.300,447.500
57,10,255,255,255,498.300,449.500
58,10,255,255,255,308.300,451.500
59,10,255,255,255,236.300,452.500
60,10,255,255,255,277.300,452.500
61,10,255,255,255,371.300,452.500
62,10,255,255,255,414.300,465.500
63,10,255,255,255,575.300,465.500
64,10,255,255,255,719.300,468.500
65,10,255,255,255,270.300,474.500
66,10,255,255,255,263.300,485.500
67,10,255,255,255,738.300,491.500
68,10,255,255,255,355.300,494.500
69,10,255,255,255,747.300,495.500
70,10,255,255,255,763.300,508.500
71,10,255,255,255,365.300,513.500
72,10,255,255,255,332.300,521.500
73,10,255,255,255,408.300,522.500
74,10,255,255,255,492.300,523.500
75,10,255,255,255,754.300,525.500
76,10,255,255,255,656.300,537.500
77,10,255,255,255,432.300,553.500
78,10,255,255,255,453.300,561.500
79,10,255,255,255,638.300,563.500
80,10,255,255,255,416.300,566.500
81,10,255,255,255,719.300,585.500
