 ,Area,Mean,Min,Max,X,Y
1,10,255,255,255,591.300,14.500
2,10,255,255,255,608.300,22.500
3,10,255,255,255,621.300,38.500
4,8,255,255,255,608.625,47.375
5,10,255,255,255,629.300,49.500
6,10,255,255,255,281.300,74.500
7,10,255,255,255,379.300,80.500
8,10,255,255,255,270.300,86.500
9,10,255,255,255,624.300,116.500
10,15,255,255,255,628.100,132.100
11,10,255,255,255,677.300,240.500
12,10,255,255,255,689.300,240.500
13,10,255,255,255,128.300,251.500
14,10,255,255,255,710.300,262.500
15,10,255,255,255,709.300,347.500
16,10,255,255,255,646.300,456.500
17,10,255,255,255,634.300,489.500
18,10,255,255,255,582.300,505.500
19,10,255,255,255,301.300,522.500
20,10,255,255,255,541.300,548.500
21,10,255,255,255,526.300,549.500
