 ,Area,Mean,Min,Max,X,Y
1,10,255,255,255,653.300,8.500
2,10,255,255,255,633.300,16.500
3,10,255,255,255,686.300,17.500
4,10,255,255,255,537.300,22.500
5,10,255,255,255,785.300,24.500
6,10,255,255,255,553.300,25.500
7,10,255,255,255,330.300,26.500
8,10,255,255,255,446.300,26.500
9,10,255,255,255,646.300,26.500
10,10,255,255,255,662.300,28.500
11,10,255,255,255,577.300,33.500
12,10,255,255,255,76.300,36.500
13,10,255,255,255,790.300,37.500
14,10,255,255,255,677.300,38.500
15,10,255,255,255,521.300,40.500
16,10,255,255,255,565.300,42.500
17,10,255,255,255,380.300,46.500
18,10,255,255,255,492.300,46.500
19,10,255,255,255,540.300,46.500
20,10,255,255,255,585.300,46.500
21,10,255,255,255,550.300,48.500
22,10,255,255,255,512.300,49.500
23,10,255,255,255,601.300,50.500
24,10,255,255,255,321.300,57.500
25,10,255,255,255,534.300,61.500
26,9,255,255,255,481.500,70.500
27,10,255,255,255,718.300,72.500
28,10,255,255,255,448.300,80.500
29,10,255,255,255,516.300,81.500
30,10,255,255,255,538.300,81.500
31,10,255,255,255,268.300,86.500
32,10,255,255,255,294.300,86.500
33,10,255,255,255,789.300,88.500
34,10,255,255,255,458.300,89.500
35,10,255,255,255,500.300,89.500
36,10,255,255,255,164.300,92.500
37,10,255,255,255,194.300,94.500
38,10,255,255,255,418.300,97.500
39,10,255,255,255,773.300,98.500
40,10,255,255,255,113.300,101.500
41,10,255,255,255,393.300,104.500
42,10,255,255,255,308.300,105.500
43,10,255,255,255,790.300,106.500
44,10,255,255,255,465.300,108.500
45,10,255,255,255,570.300,110.500
46,10,255,255,255,777.300,112.500
47,10,255,255,255,178.300,113.500
48,10,255,255,255,292.300,114.500
49,10,255,255,255,358.300,114.500
50,10,255,255,255,342.300,116.500
51,10,255,255,255,373.300,117.500
52,10,255,255,255,486.300,117.500
53,10,255,255,255,648.300,117.500
54,10,255,255,255,385.300,120.500
55,10,255,255,255,408.300,120.500
56,10,255,255,255,593.300,120.500
57,10,255,255,255,200.300,121.500
58,10,255,255,255,301.300,124.500
59,10,255,255,255,456.300,128.500
60,10,255,255,255,368.300,132.500
61,10,255,255,255,512.300,132.500
62,10,255,255,255,474.300,134.500
63,10,255,255,255,286.300,136.500
64,10,255,255,255,680.300,136.500
65,10,255,255,255,353.300,141.500
66,10,255,255,255,606.300,141.500
67,10,255,255,255,730.300,146.500
68,10,255,255,255,586.300,149.500
69,10,255,255,255,44.300,154.500
70,10,255,255,255,341.300,156.500
71,10,255,255,255,781.300,158.500
72,10,255,255,255,744.300,161.500
73,10,255,255,255,762.300,162.500
74,10,255,255,255,682.300,166.500
75,10,255,255,255,790.300,166.500
76,10,255,255,255,304.300,169.500
77,10,255,255,255,498.300,174.500
78,10,255,255,255,60.300,176.500
79,10,255,255,255,674.300,180.500
80,10,255,255,255,690.300,185.500
81,10,255,255,255,478.300,190.500
82,10,255,255,255,681.300,193.500
83,10,255,255,255,774.300,194.500
84,10,255,255,255,709.300,196.500
85,10,255,255,255,754.300,197.500
86,10,255,255,255,206.300,201.500
87,10,255,255,255,405.300,202.500
88,10,255,255,255,477.300,204.500
89,10,255,255,255,188.300,205.500
