 ,Area,Mean,Min,Max,X,Y
1,11,255,255,255,367.591,33.136
2,11,255,255,255,360.591,40.136
3,10,255,255,255,471.500,257.700
4,9,255,255,255,669.500,262.500
5,9,255,255,255,657.500,274.500
6,9,255,255,255,667.500,287.500
7,9,255,255,255,472.500,297.500
8,9,255,255,255,534.500,320.500
9,10,255,255,255,718.300,340.500
10,10,255,255,255,747.300,344.500
11,10,255,255,255,739.300,351.500
12,9,255,255,255,470.500,377.500
13,9,255,255,255,640.500,379.500
14,9,255,255,255,472.500,387.500
15,10,255,255,255,349.700,401.500
16,9,255,255,255,495.500,404.500
17,9,255,255,255,471.500,411.500
18,9,255,255,255,372.500,423.500
19,9,255,255,255,578.500,455.500
20,11,255,255,255,279.864,471.409
21,9,255,255,255,504.500,472.500
22,11,255,255,255,205.864,473.409
23,9,255,255,255,490.500,479.500
24,11,255,255,255,175.864,482.409
25,9,255,255,255,469.500,488.500
26,10,255,255,255,393.500,546.300
27,10,255,255,255,394.500,561.300
