 ,Area,Mean,Min,Max,X,Y
1,16,255,255,255,137.688,1.688
2,10,255,255,255,59.300,2.500
3,17,255,255,255,143.324,12.324
4,10,255,255,255,3.300,14.500
5,10,255,255,255,139.300,22.500
6,10,255,255,255,261.300,23.500
7,10,255,255,255,5.300,28.500
8,10,255,255,255,253.300,33.500
9,10,255,255,255,316.300,34.500
10,10,255,255,255,18.300,44.500
11,9,255,255,255,31.167,47.389
12,10,255,255,255,248.300,47.500
13,9,255,255,255,431.167,48.611
14,10,255,255,255,307.300,58.500
15,14,255,255,255,253.714,61.357
16,10,255,255,255,265.300,60.500
17,10,255,255,255,224.300,62.500
18,10,255,255,255,471.300,62.500
19,17,255,255,255,199.382,66.618
20,13,255,255,255,294.038,65.654
21,14,255,255,255,304.286,66.857
22,10,255,255,255,582.300,73.500
23,10,255,255,255,323.300,74.500
24,10,255,255,255,340.300,75.500
25,10,255,255,255,445.300,77.500
26,10,255,255,255,467.300,78.500
27,10,255,255,255,10.300,80.500
28,10,255,255,255,27.300,82.500
29,10,255,255,255,59.300,82.500
30,10,255,255,255,287.300,83.500
31,13,255,255,255,305.115,84.115
32,10,255,255,255,487.300,83.500
33,10,255,255,255,355.300,85.500
34,10,255,255,255,562.300,86.500
35,10,255,255,255,594.300,90.500
36,10,255,255,255,615.300,91.500
37,10,255,255,255,640.300,91.500
38,10,255,255,255,78.300,94.500
39,11,255,255,255,580.136,96.409
40,9,255,255,255,641.500,99.500
41,10,255,255,255,555.300,103.500
42,10,255,255,255,538.300,104.500
43,10,255,255,255,653.300,104.500
44,10,255,255,255,670.300,104.500
45,9,255,255,255,577.500,108.500
46,10,255,255,255,666.300,118.500
47,9,255,255,255,593.500,120.500
48,10,255,255,255,659.300,124.500
49,10,255,255,255,38.300,135.500
50,10,255,255,255,54.300,135.500
51,9,255,255,255,673.500,137.500
52,10,255,255,255,650.300,139.500
53,10,255,255,255,165.300,148.500
54,13,255,255,255,181.962,151.654
55,10,255,255,255,153.300,155.500
56,10,255,255,255,178.300,163.500
57,10,255,255,255,213.300,167.500
58,10,255,255,255,206.300,187.500
59,10,255,255,255,285.300,196.500
60,10,255,255,255,300.300,206.500
61,10,255,255,255,283.300,211.500
62,10,255,255,255,352.300,212.500
63,10,255,255,255,320.300,219.500
64,10,255,255,255,338.300,223.500
65,10,255,255,255,356.300,230.500
66,10,255,255,255,202.300,238.500
67,10,255,255,255,315.300,239.500
68,10,255,255,255,333.300,239.500
69,10,255,255,255,350.300,240.500
70,10,255,255,255,288.300,242.500
71,10,255,255,255,427.300,242.500
72,10,255,255,255,455.300,243.500
73,10,255,255,255,465.300,243.500
74,10,255,255,255,218.300,245.500
75,10,255,255,255,499.300,246.500
76,10,255,255,255,323.300,250.500
77,12,255,255,255,214.167,254.750
78,10,255,255,255,297.300,254.500
79,10,255,255,255,281.300,256.500
80,10,255,255,255,415.300,257.500
81,10,255,255,255,478.300,257.500
82,10,255,255,255,348.300,259.500
83,10,255,255,255,200.300,265.500
84,10,255,255,255,249.300,265.500
85,10,255,255,255,364.300,265.500
86,13,255,255,255,268.038,267.346
87,10,255,255,255,525.300,266.500
88,10,255,255,255,213.300,268.500
89,10,255,255,255,485.300,268.500
90,10,255,255,255,464.300,271.500
91,10,255,255,255,510.300,271.500
92,10,255,255,255,496.300,275.500
93,10,255,255,255,254.300,279.500
94,10,255,255,255,336.300,279.500
95,10,255,255,255,194.300,280.500
96,10,255,255,255,707.300,281.500
97,10,255,255,255,507.300,284.500
98,10,255,255,255,244.300,285.500
99,10,255,255,255,226.300,287.500
100,10,255,255,255,314.300,288.500
101,10,255,255,255,442.300,288.500
102,10,255,255,255,195.300,293.500
103,10,255,255,255,213.300,293.500
104,9,255,255,255,497.500,299.500
105,10,255,255,255,342.300,302.500
106,10,255,255,255,467.300,303.500
107,10,255,255,255,430.300,307.500
108,10,255,255,255,447.300,307.500
109,10,255,255,255,182.300,310.500
110,10,255,255,255,458.300,314.500
111,10,255,255,255,168.300,317.500
112,10,255,255,255,361.300,318.500
113,10,255,255,255,427.300,327.500
114,10,255,255,255,443.300,330.500
115,10,255,255,255,158.300,332.500
116,10,255,255,255,457.300,339.500
117,10,255,255,255,134.300,340.500
118,12,255,255,255,130.083,344.750
119,10,255,255,255,425.300,346.500
120,10,255,255,255,693.300,348.500
121,10,255,255,255,382.300,350.500
122,9,255,255,255,65.500,351.500
123,10,255,255,255,506.300,351.500
124,10,255,255,255,720.300,351.500
125,10,255,255,255,707.300,352.500
126,10,255,255,255,106.300,353.500
127,10,255,255,255,119.300,355.500
128,10,255,255,255,686.300,358.500
129,10,255,255,255,491.300,360.500
130,10,255,255,255,52.300,361.500
131,10,255,255,255,730.300,364.500
132,10,255,255,255,68.300,365.500
133,10,255,255,255,89.300,365.500
134,10,255,255,255,596.300,366.500
135,10,255,255,255,669.300,366.500
136,10,255,255,255,110.300,367.500
137,10,255,255,255,700.300,367.500
138,10,255,255,255,716.300,369.500
139,10,255,255,255,728.300,375.500
140,10,255,255,255,492.300,377.500
141,10,255,255,255,163.300,379.500
142,10,255,255,255,462.300,380.500
143,10,255,255,255,479.300,380.500
144,10,255,255,255,554.300,385.500
145,10,255,255,255,455.300,388.500
146,10,255,255,255,733.300,388.500
147,10,255,255,255,566.300,390.500
148,10,255,255,255,537.300,394.500
149,10,255,255,255,664.300,395.500
150,10,255,255,255,553.300,402.500
151,10,255,255,255,745.300,406.500
152,10,255,255,255,682.300,408.500
153,10,255,255,255,734.300,409.500
154,10,255,255,255,695.300,411.500
155,10,255,255,255,639.300,420.500
156,10,255,255,255,760.300,424.500
157,10,255,255,255,526.300,426.500
158,10,255,255,255,173.300,432.500
159,10,255,255,255,140.300,435.500
160,10,255,255,255,158.300,435.500
161,10,255,255,255,617.300,435.500
162,10,255,255,255,758.300,437.500
163,10,255,255,255,747.300,439.500
164,10,255,255,255,175.300,447.500
165,10,255,255,255,540.300,449.500
166,10,255,255,255,151.300,450.500
167,10,255,255,255,521.300,450.500
168,10,255,255,255,728.300,453.500
169,10,255,255,255,746.300,455.500
170,10,255,255,255,170.300,458.500
171,10,255,255,255,738.300,464.500
172,10,255,255,255,199.300,467.500
173,10,255,255,255,719.300,467.500
174,10,255,255,255,334.300,468.500
175,10,255,255,255,489.300,507.500
176,10,255,255,255,479.300,514.500
177,10,255,255,255,571.300,515.500
178,10,255,255,255,501.300,522.500
179,10,255,255,255,473.300,524.500
180,10,255,255,255,487.300,524.500
181,11,255,255,255,643.227,525.682
182,10,255,255,255,621.300,527.500
183,10,255,255,255,494.300,532.500
184,10,255,255,255,599.300,535.500
185,10,255,255,255,570.300,536.500
186,10,255,255,255,624.300,541.500
187,10,255,255,255,586.300,544.500
188,10,255,255,255,601.300,546.500
189,10,255,255,255,675.300,550.500
190,10,255,255,255,569.300,551.500
191,10,255,255,255,588.300,562.500
192,10,255,255,255,567.300,568.500
