 ,Area,Mean,Min,Max,X,Y
1,10,255,255,255,224.300,11.500
2,10,255,255,255,403.300,12.500
3,9,255,255,255,97.500,14.500
4,10,255,255,255,75.300,16.500
5,9,255,255,255,48.500,19.500
6,10,255,255,255,231.300,26.500
7,10,255,255,255,247.300,28.500
8,10,255,255,255,205.300,33.500
9,10,255,255,255,296.300,34.500
10,10,255,255,255,115.300,44.500
11,10,255,255,255,456.300,44.500
12,10,255,255,255,166.300,46.500
13,10,255,255,255,231.300,47.500
14,10,255,255,255,197.300,48.500
15,10,255,255,255,339.300,54.500
16,10,255,255,255,642.300,54.500
17,10,255,255,255,328.300,58.500
18,10,255,255,255,473.300,65.500
19,10,255,255,255,462.300,67.500
20,10,255,255,255,508.300,67.500
21,10,255,255,255,639.300,71.500
22,10,255,255,255,586.300,72.500
23,10,255,255,255,119.300,74.500
24,10,255,255,255,154.300,74.500
25,10,255,255,255,47.300,82.500
26,10,255,255,255,469.300,82.500
27,10,255,255,255,328.300,90.500
28,10,255,255,255,55.300,91.500
29,10,255,255,255,456.300,91.500
30,10,255,255,255,221.300,93.500
31,10,255,255,255,210.300,94.500
32,10,255,255,255,40.300,100.500
33,10,255,255,255,403.300,103.500
34,10,255,255,255,508.300,108.500
35,9,255,255,255,721.500,112.500
36,10,255,255,255,496.300,113.500
37,10,255,255,255,209.300,116.500
38,10,255,255,255,431.300,116.500
39,10,255,255,255,199.300,119.500
40,10,255,255,255,500.300,120.500
41,9,255,255,255,160.500,124.500
42,10,255,255,255,108.300,126.500
43,10,255,255,255,213.300,127.500
44,10,255,255,255,168.300,134.500
45,9,255,255,255,47.167,135.611
46,10,255,255,255,158.300,138.500
47,10,255,255,255,77.300,140.500
48,11,255,255,255,228.500,142.500
49,10,255,255,255,392.300,148.500
50,10,255,255,255,308.300,150.500
51,9,255,255,255,257.500,154.500
52,10,255,255,255,42.300,160.500
53,10,255,255,255,702.300,160.500
54,10,255,255,255,671.300,161.500
55,10,255,255,255,469.300,164.500
56,10,255,255,255,97.300,166.500
57,10,255,255,255,770.300,168.500
58,10,255,255,255,214.300,171.500
59,10,255,255,255,317.300,172.500
60,10,255,255,255,363.300,172.500
61,10,255,255,255,672.300,173.500
62,10,255,255,255,434.300,177.500
63,10,255,255,255,480.300,177.500
64,10,255,255,255,374.300,179.500
65,10,255,255,255,115.300,182.500
66,10,255,255,255,451.300,188.500
67,10,255,255,255,267.300,196.500
68,10,255,255,255,443.300,197.500
69,10,255,255,255,191.300,198.500
70,10,255,255,255,473.300,198.500
71,10,255,255,255,272.300,201.500
72,10,255,255,255,605.300,201.500
73,10,255,255,255,288.300,203.500
74,10,255,255,255,171.300,209.500
75,10,255,255,255,346.300,210.500
76,10,255,255,255,101.300,213.500
77,10,255,255,255,464.300,213.500
78,10,255,255,255,157.300,215.500
79,10,255,255,255,177.300,218.500
80,10,255,255,255,44.300,222.500
81,10,255,255,255,619.300,222.500
82,10,255,255,255,344.300,224.500
83,10,255,255,255,260.300,227.500
84,10,255,255,255,99.300,228.500
85,11,255,255,255,45.227,230.318
86,9,255,255,255,241.500,232.500
87,10,255,255,255,623.300,234.500
88,10,255,255,255,132.300,236.500
89,10,255,255,255,73.300,237.500
90,10,255,255,255,195.300,238.500
91,11,255,255,255,120.136,239.409
92,10,255,255,255,336.300,241.500
93,10,255,255,255,372.300,241.500
94,10,255,255,255,176.300,242.500
95,10,255,255,255,264.300,245.500
96,10,255,255,255,68.300,246.500
97,10,255,255,255,107.300,246.500
98,10,255,255,255,52.300,248.500
99,10,255,255,255,84.300,249.500
100,10,255,255,255,230.300,251.500
101,10,255,255,255,272.300,253.500
102,10,255,255,255,255.300,255.500
103,10,255,255,255,384.300,257.500
104,10,255,255,255,403.300,263.500
105,9,255,255,255,47.167,264.389
106,10,255,255,255,270.300,268.500
107,10,255,255,255,231.300,269.500
108,10,255,255,255,169.300,271.500
109,10,255,255,255,409.300,274.500
110,10,255,255,255,193.300,275.500
111,10,255,255,255,377.300,275.500
112,9,255,255,255,336.500,280.500
113,10,255,255,255,176.300,281.500
114,10,255,255,255,200.300,282.500
115,10,255,255,255,216.300,283.500
116,10,255,255,255,427.300,285.500
117,10,255,255,255,102.300,289.500
118,12,255,255,255,280.000,291.500
119,10,255,255,255,741.300,291.500
120,10,255,255,255,389.300,293.500
121,10,255,255,255,315.300,294.500
122,10,255,255,255,789.300,297.500
123,10,255,255,255,77.300,301.500
124,10,255,255,255,39.300,303.500
125,9,255,255,255,65.500,303.500
126,9,255,255,255,223.167,304.611
127,10,255,255,255,340.300,304.500
128,10,255,255,255,121.300,305.500
129,10,255,255,255,325.300,305.500
130,10,255,255,255,104.300,306.500
131,10,255,255,255,305.300,310.500
132,10,255,255,255,445.300,310.500
133,10,255,255,255,753.300,310.500
134,10,255,255,255,326.300,314.500
135,10,255,255,255,731.300,314.500
136,10,255,255,255,130.300,316.500
137,10,255,255,255,81.300,319.500
138,10,255,255,255,216.300,319.500
139,10,255,255,255,55.300,320.500
140,10,255,255,255,740.300,320.500
141,10,255,255,255,244.300,325.500
142,10,255,255,255,323.300,325.500
143,10,255,255,255,284.300,327.500
144,10,255,255,255,346.300,327.500
145,10,255,255,255,231.300,330.500
146,10,255,255,255,745.300,330.500
147,10,255,255,255,202.300,333.500
148,10,255,255,255,756.300,334.500
149,10,255,255,255,485.300,336.500
150,10,255,255,255,35.300,338.500
151,10,255,255,255,148.300,338.500
152,10,255,255,255,92.300,339.500
153,10,255,255,255,210.300,340.500
154,10,255,255,255,742.300,340.500
155,10,255,255,255,27.300,341.500
156,10,255,255,255,271.300,345.500
157,10,255,255,255,148.300,349.500
158,10,255,255,255,476.300,349.500
159,10,255,255,255,85.300,351.500
160,10,255,255,255,166.300,353.500
161,10,255,255,255,372.300,361.500
