 ,Area,Mean,Min,Max,X,Y
1,12,255,255,255,30.000,35.000
2,10,255,255,255,299.500,57.700
3,11,255,255,255,161.409,64.864
4,10,255,255,255,151.500,78.700
5,10,255,255,255,131.500,85.700
6,10,255,255,255,165.500,87.700
7,10,255,255,255,120.500,88.700
8,10,255,255,255,147.500,94.700
9,9,255,255,255,126.500,102.500
10,9,255,255,255,132.500,102.500
11,9,255,255,255,129.500,118.500
12,10,255,255,255,273.700,120.500
13,11,255,255,255,454.864,130.409
14,10,255,255,255,268.700,131.500
15,10,255,255,255,280.700,158.500
16,10,255,255,255,601.000,170.300
17,10,255,255,255,289.500,180.300
18,11,255,255,255,99.591,215.136
19,10,255,255,255,97.500,246.700
20,13,255,255,255,458.885,266.885
21,11,255,255,255,485.682,266.682
22,10,255,255,255,507.500,269.700
23,13,255,255,255,645.885,274.885
24,11,255,255,255,656.682,276.682
25,11,255,255,255,492.682,277.682
26,11,255,255,255,277.682,281.682
27,12,255,255,255,450.833,281.750
28,11,255,255,255,283.682,293.682
29,10,255,255,255,462.700,296.500
30,10,255,255,255,485.700,305.500
31,10,255,255,255,386.300,357.500
32,10,255,255,255,371.300,358.500
33,12,255,255,255,192.000,423.000
34,11,255,255,255,338.409,425.864
35,11,255,255,255,323.409,427.864
36,12,255,255,255,280.750,431.833
37,11,255,255,255,318.409,436.864
38,11,255,255,255,339.409,439.864
39,13,255,255,255,272.885,440.885
40,11,255,255,255,354.409,447.864
41,13,255,255,255,261.885,449.885
42,10,255,255,255,299.500,450.700
43,10,255,255,255,321.500,455.700
44,12,255,255,255,227.000,464.000
45,11,255,255,255,55.682,477.682
46,11,255,255,255,48.682,488.682
47,11,255,255,255,38.864,495.591
48,10,255,255,255,61.700,497.500
49,10,255,255,255,186.300,497.500
50,10,255,255,255,688.700,500.500
51,12,255,255,255,629.000,503.500
52,10,255,255,255,284.700,506.500
53,11,255,255,255,638.864,506.409
54,10,255,255,255,675.700,506.500
55,10,255,255,255,664.700,514.500
56,11,255,255,255,633.864,518.409
57,11,255,255,255,648.864,518.409
58,10,255,255,255,681.700,519.500
59,9,255,255,255,320.500,520.500
60,10,255,255,255,63.700,526.500
61,10,255,255,255,90.700,526.500
62,11,255,255,255,611.136,527.409
63,10,255,255,255,661.700,528.500
64,9,255,255,255,102.500,529.500
65,10,255,255,255,79.700,533.500
66,10,255,255,255,89.700,536.500
67,10,255,255,255,73.700,540.500
68,10,255,255,255,95.700,544.500
69,11,255,255,255,449.864,547.409
70,10,255,255,255,689.700,565.500
