 ,Area,Mean,Min,Max,X,Y
1,10,255,255,255,584.300,8.500
2,10,255,255,255,698.300,10.500
3,16,255,255,255,793.125,12.250
4,12,255,255,255,306.000,20.500
5,10,255,255,255,438.300,21.500
6,10,255,255,255,781.300,25.500
7,10,255,255,255,662.300,33.500
8,10,255,255,255,301.300,38.500
9,10,255,255,255,784.300,44.500
10,10,255,255,255,624.300,45.500
11,10,255,255,255,644.300,45.500
12,10,255,255,255,512.300,46.500
13,10,255,255,255,441.300,50.500
14,15,255,255,255,305.967,54.367
15,10,255,255,255,750.300,53.500
16,10,255,255,255,528.300,58.500
17,10,255,255,255,625.300,66.500
18,10,255,255,255,314.300,69.500
19,18,255,255,255,541.833,70.333
20,10,255,255,255,490.300,72.500
21,11,255,255,255,641.500,72.409
22,10,255,255,255,660.300,72.500
23,10,255,255,255,261.300,80.500
24,10,255,255,255,617.300,80.500
25,17,255,255,255,241.324,84.382
26,10,255,255,255,516.300,84.500
27,10,255,255,255,561.300,84.500
28,10,255,255,255,496.300,86.500
29,10,255,255,255,529.300,86.500
30,10,255,255,255,717.300,90.500
31,10,255,255,255,746.300,90.500
32,10,255,255,255,512.300,92.500
33,10,255,255,255,305.300,94.500
34,10,255,255,255,641.300,94.500
35,21,255,255,255,543.833,96.643
36,10,255,255,255,278.300,97.500
37,10,255,255,255,250.300,102.500
38,10,255,255,255,569.300,102.500
39,10,255,255,255,742.300,102.500
40,10,255,255,255,230.300,104.500
41,10,255,255,255,474.300,105.500
42,10,255,255,255,706.300,106.500
43,10,255,255,255,621.300,109.500
44,10,255,255,255,332.300,112.500
45,10,255,255,255,692.300,112.500
46,13,255,255,255,305.962,117.346
47,10,255,255,255,340.300,117.500
48,10,255,255,255,381.300,117.500
49,10,255,255,255,285.300,118.500
50,10,255,255,255,614.300,118.500
51,10,255,255,255,630.300,118.500
52,11,255,255,255,540.136,120.591
53,10,255,255,255,353.300,121.500
54,10,255,255,255,574.300,122.500
55,10,255,255,255,328.300,124.500
56,10,255,255,255,364.300,124.500
57,10,255,255,255,314.300,126.500
58,10,255,255,255,554.300,126.500
59,10,255,255,255,389.300,132.500
60,10,255,255,255,600.300,134.500
61,10,255,255,255,566.300,136.500
62,10,255,255,255,622.300,136.500
63,10,255,255,255,661.300,136.500
64,10,255,255,255,225.300,137.500
65,10,255,255,255,374.300,140.500
66,10,255,255,255,544.300,140.500
67,10,255,255,255,637.300,140.500
68,10,255,255,255,320.300,141.500
69,10,255,255,255,610.300,141.500
70,10,255,255,255,304.300,145.500
71,10,255,255,255,590.300,145.500
72,10,255,255,255,557.300,146.500
73,10,255,255,255,336.300,149.500
74,10,255,255,255,625.300,150.500
75,10,255,255,255,29.300,153.500
76,10,255,255,255,53.300,154.500
77,10,255,255,255,641.300,154.500
78,10,255,255,255,528.300,156.500
79,10,255,255,255,602.300,156.500
80,10,255,255,255,193.300,158.500
81,10,255,255,255,261.300,158.500
82,10,255,255,255,666.300,158.500
83,10,255,255,255,749.300,158.500
84,10,255,255,255,493.300,161.500
85,10,255,255,255,536.300,162.500
86,14,255,255,255,160.214,164.000
87,10,255,255,255,72.300,164.500
88,10,255,255,255,121.300,165.500
89,10,255,255,255,241.300,166.500
90,10,255,255,255,597.300,168.500
91,10,255,255,255,284.300,174.500
92,10,255,255,255,717.300,177.500
93,10,255,255,255,22.300,178.500
94,10,255,255,255,108.300,178.500
95,10,255,255,255,528.300,180.500
96,10,255,255,255,142.300,181.500
97,10,255,255,255,654.300,181.500
98,11,255,255,255,94.318,186.318
99,10,255,255,255,676.300,186.500
100,10,255,255,255,542.300,194.500
101,10,255,255,255,568.300,194.500
102,10,255,255,255,740.300,194.500
103,10,255,255,255,454.300,197.500
104,10,255,255,255,272.300,198.500
105,10,255,255,255,596.300,198.500
106,10,255,255,255,668.300,200.500
107,10,255,255,255,645.300,204.500
108,10,255,255,255,173.300,205.500
109,10,255,255,255,200.300,205.500
110,10,255,255,255,621.300,206.500
111,10,255,255,255,436.300,208.500
112,10,255,255,255,154.300,209.500
113,17,255,255,255,287.794,210.206
114,10,255,255,255,517.300,210.500
115,10,255,255,255,42.300,212.500
116,10,255,255,255,316.300,216.500
117,10,255,255,255,457.300,218.500
118,10,255,255,255,742.300,218.500
119,10,255,255,255,481.300,222.500
120,10,255,255,255,505.300,226.500
121,10,255,255,255,769.300,226.500
122,10,255,255,255,322.300,228.500
123,10,255,255,255,262.300,230.500
124,10,255,255,255,282.300,234.500
125,10,255,255,255,358.300,234.500
126,10,255,255,255,710.300,234.500
127,10,255,255,255,441.300,236.500
128,10,255,255,255,484.300,236.500
129,10,255,255,255,534.300,236.500
130,10,255,255,255,752.300,236.500
131,10,255,255,255,664.300,237.500
132,10,255,255,255,38.300,238.500
133,10,255,255,255,306.300,240.500
134,10,255,255,255,768.300,240.500
135,10,255,255,255,461.300,242.500
136,10,255,255,255,734.300,242.500
137,10,255,255,255,277.300,244.500
138,10,255,255,255,377.300,245.500
139,10,255,255,255,508.300,245.500
140,10,255,255,255,332.300,246.500
141,13,255,255,255,356.115,248.269
142,10,255,255,255,316.300,248.500
143,10,255,255,255,490.300,249.500
144,10,255,255,255,596.300,249.500
145,11,255,255,255,253.136,250.409
146,10,255,255,255,470.300,253.500
147,10,255,255,255,97.300,256.500
148,10,255,255,255,292.300,257.500
149,10,255,255,255,349.300,257.500
150,10,255,255,255,740.300,258.500
151,10,255,255,255,709.300,261.500
152,10,255,255,255,376.300,265.500
153,10,255,255,255,686.300,265.500
154,10,255,255,255,333.300,268.500
155,10,255,255,255,458.300,268.500
156,11,255,255,255,324.136,269.409
157,10,255,255,255,754.300,270.500
158,10,255,255,255,92.300,272.500
159,10,255,255,255,670.300,272.500
160,10,255,255,255,468.300,273.500
161,10,255,255,255,364.300,276.500
162,10,255,255,255,728.300,276.500
163,10,255,255,255,480.300,277.500
164,10,255,255,255,628.300,277.500
165,10,255,255,255,345.300,278.500
166,10,255,255,255,712.300,280.500
167,10,255,255,255,650.300,281.500
168,10,255,255,255,692.300,281.500
169,10,255,255,255,324.300,282.500
170,10,255,255,255,334.300,282.500
171,10,255,255,255,749.300,285.500
172,10,255,255,255,102.300,288.500
173,10,255,255,255,52.300,290.500
174,11,255,255,255,348.136,290.591
175,10,255,255,255,77.300,292.500
176,10,255,255,255,437.300,293.500
177,10,255,255,255,697.300,293.500
178,11,255,255,255,221.136,296.591
179,10,255,255,255,238.300,296.500
180,10,255,255,255,736.300,296.500
181,10,255,255,255,328.300,300.500
182,11,255,255,255,340.136,300.591
183,10,255,255,255,684.300,300.500
184,10,255,255,255,105.300,304.500
185,10,255,255,255,586.300,308.500
186,10,255,255,255,88.300,313.500
187,10,255,255,255,228.300,314.500
188,10,255,255,255,641.300,314.500
189,10,255,255,255,244.300,317.500
190,10,255,255,255,274.300,320.500
191,10,255,255,255,346.300,321.500
192,10,255,255,255,762.300,321.500
193,10,255,255,255,678.300,322.500
194,10,255,255,255,401.300,324.500
195,10,255,255,255,565.300,325.500
196,10,255,255,255,609.300,329.500
197,10,255,255,255,646.300,329.500
198,10,255,255,255,657.300,330.500
199,10,255,255,255,697.300,334.500
200,10,255,255,255,418.300,336.500
201,10,255,255,255,244.300,337.500
202,14,255,255,255,677.429,338.786
203,17,255,255,255,261.265,341.265
204,10,255,255,255,636.300,340.500
205,10,255,255,255,296.300,344.500
206,10,255,255,255,405.300,345.500
207,10,255,255,255,324.300,346.500
208,10,255,255,255,702.300,346.500
209,10,255,255,255,621.300,348.500
210,10,255,255,255,413.300,350.500
211,10,255,255,255,750.300,353.500
212,10,255,255,255,688.300,357.500
213,10,255,255,255,669.300,358.500
214,10,255,255,255,105.300,360.500
215,10,255,255,255,709.300,362.500
216,10,255,255,255,745.300,365.500
217,10,255,255,255,145.300,366.500
218,10,255,255,255,636.300,366.500
219,10,255,255,255,766.300,368.500
220,10,255,255,255,786.300,369.500
221,10,255,255,255,674.300,372.500
222,10,255,255,255,698.300,372.500
223,10,255,255,255,720.300,374.500
224,10,255,255,255,473.300,376.500
225,10,255,255,255,660.300,376.500
226,10,255,255,255,681.300,377.500
227,10,255,255,255,737.300,377.500
228,10,255,255,255,752.300,382.500
229,10,255,255,255,769.300,384.500
230,10,255,255,255,444.300,389.500
231,10,255,255,255,229.300,390.500
232,10,255,255,255,122.300,392.500
233,10,255,255,255,133.300,394.500
234,10,255,255,255,9.300,396.500
235,10,255,255,255,262.300,401.500
236,10,255,255,255,224.300,404.500
237,10,255,255,255,240.300,405.500
238,10,255,255,255,749.300,406.500
239,10,255,255,255,270.300,417.500
240,13,255,255,255,231.962,422.346
241,10,255,255,255,214.300,424.500
242,10,255,255,255,261.300,425.500
243,10,255,255,255,285.300,425.500
244,10,255,255,255,696.300,425.500
245,10,255,255,255,752.300,425.500
246,10,255,255,255,325.300,432.500
247,10,255,255,255,720.300,432.500
248,10,255,255,255,265.300,433.500
249,10,255,255,255,617.300,433.500
250,10,255,255,255,242.300,437.500
251,10,255,255,255,253.300,438.500
252,10,255,255,255,416.300,438.500
253,10,255,255,255,629.300,438.500
254,10,255,255,255,162.300,440.500
255,10,255,255,255,284.300,440.500
256,10,255,255,255,402.300,440.500
257,10,255,255,255,786.300,441.500
258,12,255,255,255,118.000,442.500
259,10,255,255,255,134.300,445.500
260,10,255,255,255,701.300,445.500
261,10,255,255,255,745.300,446.500
262,10,255,255,255,272.300,448.500
263,10,255,255,255,361.300,448.500
264,10,255,255,255,457.300,448.500
265,10,255,255,255,296.300,450.500
266,10,255,255,255,108.300,452.500
267,10,255,255,255,426.300,452.500
268,10,255,255,255,81.300,453.500
269,10,255,255,255,93.300,453.500
270,10,255,255,255,254.300,453.500
271,10,255,255,255,476.300,453.500
272,10,255,255,255,781.300,453.500
273,10,255,255,255,524.300,454.500
274,10,255,255,255,633.300,457.500
275,10,255,255,255,144.300,458.500
276,10,255,255,255,122.300,460.500
277,10,255,255,255,282.300,460.500
278,10,255,255,255,548.300,460.500
279,10,255,255,255,689.300,460.500
280,10,255,255,255,492.300,464.500
281,10,255,255,255,744.300,464.500
282,10,255,255,255,250.300,465.500
283,10,255,255,255,454.300,468.500
284,10,255,255,255,148.300,470.500
285,10,255,255,255,352.300,472.500
286,10,255,255,255,473.300,473.500
287,10,255,255,255,557.300,473.500
288,10,255,255,255,572.300,474.500
289,10,255,255,255,136.300,477.500
290,10,255,255,255,690.300,477.500
291,10,255,255,255,642.300,478.500
292,21,255,255,255,323.881,481.595
293,10,255,255,255,648.300,481.500
294,10,255,255,255,729.300,481.500
295,10,255,255,255,161.300,484.500
296,10,255,255,255,257.300,484.500
297,11,255,255,255,341.136,485.409
298,10,255,255,255,529.300,486.500
299,10,255,255,255,670.300,486.500
300,10,255,255,255,558.300,488.500
301,10,255,255,255,746.300,488.500
302,10,255,255,255,146.300,489.500
303,17,255,255,255,350.265,490.265
304,10,255,255,255,374.300,492.500
305,10,255,255,255,540.300,493.500
306,10,255,255,255,141.300,497.500
307,10,255,255,255,360.300,497.500
308,10,255,255,255,734.300,497.500
309,10,255,255,255,310.300,498.500
310,10,255,255,255,325.300,498.500
311,10,255,255,255,652.300,498.500
312,10,255,255,255,761.300,501.500
313,10,255,255,255,517.300,502.500
314,16,255,255,255,397.000,505.500
315,10,255,255,255,332.300,505.500
316,10,255,255,255,350.300,506.500
317,10,255,255,255,432.300,512.500
318,11,255,255,255,345.318,518.318
319,10,255,255,255,538.300,517.500
320,10,255,255,255,408.300,520.500
321,10,255,255,255,212.300,521.500
