 ,Area,Mean,Min,Max,X,Y
1,11,255,255,255,230.045,26.136
2,10,255,255,255,285.200,42.200
3,11,255,255,255,285.318,55.318
4,10,255,255,255,600.500,58.300
5,11,255,255,255,592.318,67.318
6,9,255,255,255,654.500,70.500
7,9,255,255,255,605.500,71.500
8,10,255,255,255,564.300,73.500
9,10,255,255,255,577.300,81.500
10,9,255,255,255,622.500,81.500
11,9,255,255,255,639.500,81.500
12,9,255,255,255,651.500,89.500
13,10,255,255,255,574.300,90.500
14,10,255,255,255,144.700,97.500
15,10,255,255,255,582.300,102.500
16,9,255,255,255,667.500,105.500
17,10,255,255,255,271.300,109.500
18,9,255,255,255,655.500,109.500
19,9,255,255,255,592.500,111.500
20,10,255,255,255,573.300,124.500
21,10,255,255,255,434.700,126.500
22,9,255,255,255,602.500,126.500
23,10,255,255,255,450.700,127.500
24,10,255,255,255,560.300,129.500
25,9,255,255,255,71.500,130.500
26,10,255,255,255,272.300,131.500
27,11,255,255,255,206.864,136.409
28,10,255,255,255,572.300,137.500
29,9,255,255,255,587.500,137.500
30,9,255,255,255,80.500,141.500
31,10,255,255,255,561.300,141.500
32,11,255,255,255,215.864,143.409
33,12,255,255,255,239.000,143.500
34,11,255,255,255,253.136,143.591
35,10,255,255,255,452.700,143.500
36,9,255,255,255,337.500,145.500
37,9,255,255,255,613.500,147.500
38,10,255,255,255,272.300,150.500
39,11,255,255,255,459.682,158.682
40,10,255,255,255,336.500,160.700
41,10,255,255,255,606.500,160.700
42,12,255,255,255,213.833,161.750
43,11,255,255,255,256.136,161.591
44,13,255,255,255,233.962,162.654
45,13,255,255,255,273.115,175.885
46,10,255,255,255,338.500,177.700
47,11,255,255,255,180.682,184.682
48,10,255,255,255,377.500,185.700
49,12,255,255,255,195.833,186.750
50,10,255,255,255,349.500,190.700
51,13,255,255,255,269.115,193.885
52,13,255,255,255,209.885,194.885
53,11,255,255,255,328.409,195.864
54,10,255,255,255,364.500,198.700
55,12,255,255,255,231.000,204.000
56,10,255,255,255,376.500,204.700
57,11,255,255,255,304.409,205.864
58,13,255,255,255,285.115,211.885
59,12,255,255,255,266.000,214.000
60,12,255,255,255,250.000,216.000
61,11,255,255,255,346.409,215.864
62,11,255,255,255,320.409,236.864
63,12,255,255,255,420.750,241.833
64,13,255,255,255,676.654,255.962
65,12,255,255,255,222.000,260.000
66,12,255,255,255,717.000,262.000
67,12,255,255,255,693.000,270.000
68,12,255,255,255,661.500,274.000
69,12,255,255,255,709.000,274.000
70,13,255,255,255,690.885,279.115
71,11,255,255,255,671.591,283.136
72,10,255,255,255,575.300,287.000
73,10,255,255,255,594.300,287.000
74,12,255,255,255,726.000,289.000
75,11,255,255,255,658.591,290.136
76,13,255,255,255,705.885,290.115
77,13,255,255,255,687.885,292.115
78,12,255,255,255,528.000,296.000
79,12,255,255,255,520.000,297.000
80,12,255,255,255,503.000,301.000
81,11,255,255,255,558.136,302.045
82,9,255,255,255,600.389,302.167
83,10,255,255,255,660.500,304.300
84,13,255,255,255,707.885,307.115
85,10,255,255,255,609.500,325.300
86,10,255,255,255,664.500,330.300
87,11,255,255,255,686.682,341.318
88,10,255,255,255,556.200,344.200
89,11,255,255,255,743.864,343.409
90,11,255,255,255,696.864,348.409
91,10,255,255,255,628.500,354.300
92,10,255,255,255,685.700,354.500
93,11,255,255,255,717.864,357.409
94,10,255,255,255,557.300,360.500
95,11,255,255,255,450.864,371.409
96,10,255,255,255,674.700,371.500
97,10,255,255,255,578.300,378.500
98,11,255,255,255,712.864,383.409
99,11,255,255,255,728.864,386.409
100,11,255,255,255,442.864,387.409
101,11,255,255,255,458.864,388.409
102,10,255,255,255,258.000,389.300
103,11,255,255,255,718.864,391.409
104,11,255,255,255,736.864,394.409
105,10,255,255,255,430.700,397.500
106,10,255,255,255,443.700,402.500
107,11,255,255,255,740.864,408.409
108,10,255,255,255,685.700,411.500
109,10,255,255,255,439.700,415.500
110,10,255,255,255,580.300,420.500
111,9,255,255,255,355.500,421.500
112,9,255,255,255,346.500,428.500
113,10,255,255,255,571.300,429.500
114,9,255,255,255,391.500,441.500
115,9,255,255,255,342.500,444.500
116,9,255,255,255,643.500,445.500
117,9,255,255,255,628.500,448.500
118,9,255,255,255,584.500,450.500
119,10,255,255,255,634.500,458.700
120,10,255,255,255,622.500,459.700
121,10,255,255,255,133.500,463.700
122,10,255,255,255,646.500,465.700
123,10,255,255,255,72.500,468.700
124,10,255,255,255,642.500,475.700
125,12,255,255,255,288.250,479.833
126,12,255,255,255,301.250,479.833
127,11,255,255,255,144.682,480.682
128,13,255,255,255,210.885,484.885
129,10,255,255,255,645.500,485.700
130,10,255,255,255,360.500,488.700
131,13,255,255,255,251.115,490.885
132,13,255,255,255,270.115,493.885
133,10,255,255,255,630.500,493.700
134,13,255,255,255,208.885,495.885
135,12,255,255,255,236.000,498.000
136,10,255,255,255,627.500,500.700
137,10,255,255,255,369.500,502.700
138,11,255,255,255,618.409,502.864
139,11,255,255,255,353.409,506.864
140,11,255,255,255,361.409,514.864
141,12,255,255,255,788.000,519.000
142,12,255,255,255,768.000,521.000
143,12,255,255,255,420.750,533.833
144,10,255,255,255,399.500,539.700
145,12,255,255,255,507.000,543.000
146,11,255,255,255,557.136,545.045
147,12,255,255,255,543.000,546.000
148,11,255,255,255,583.409,550.864
