 ,Area,Mean,Min,Max,X,Y
1,10,255,255,255,185.300,3.500
2,11,255,255,255,136.136,4.591
3,10,255,255,255,201.300,4.500
4,10,255,255,255,324.300,6.500
5,10,255,255,255,174.300,7.500
6,10,255,255,255,220.300,9.500
7,10,255,255,255,475.300,10.500
8,10,255,255,255,585.300,18.500
9,9,255,255,255,113.500,20.500
10,10,255,255,255,190.300,24.500
11,10,255,255,255,322.300,27.500
12,10,255,255,255,532.300,28.500
13,10,255,255,255,549.300,28.500
14,10,255,255,255,475.300,29.500
15,10,255,255,255,3.300,30.500
16,10,255,255,255,337.300,30.500
17,10,255,255,255,430.300,30.500
18,10,255,255,255,157.300,31.500
19,12,255,255,255,574.167,32.750
20,13,255,255,255,126.038,34.346
21,10,255,255,255,313.300,33.500
22,10,255,255,255,395.300,37.500
23,10,255,255,255,663.300,37.500
24,10,255,255,255,98.300,38.500
25,10,255,255,255,436.300,41.500
26,15,255,255,255,307.833,48.500
27,10,255,255,255,381.300,48.500
28,10,255,255,255,114.300,49.500
29,10,255,255,255,482.300,50.500
30,12,255,255,255,200.167,52.250
31,10,255,255,255,222.300,52.500
32,11,255,255,255,497.227,54.318
33,10,255,255,255,461.300,54.500
34,10,255,255,255,371.300,56.500
35,10,255,255,255,271.300,57.500
36,10,255,255,255,787.300,58.500
37,10,255,255,255,68.300,61.500
38,10,255,255,255,296.300,61.500
39,10,255,255,255,324.300,63.500
40,10,255,255,255,688.300,63.500
41,10,255,255,255,707.300,63.500
42,10,255,255,255,725.300,63.500
43,10,255,255,255,86.300,66.500
44,9,255,255,255,49.500,67.500
45,10,255,255,255,445.300,69.500
46,10,255,255,255,467.300,70.500
47,10,255,255,255,99.300,76.500
48,10,255,255,255,371.300,77.500
49,10,255,255,255,524.300,79.500
50,10,255,255,255,276.300,82.500
51,10,255,255,255,168.300,85.500
52,10,255,255,255,86.300,86.500
53,10,255,255,255,6.300,89.500
54,10,255,255,255,30.300,90.500
55,10,255,255,255,258.300,90.500
56,10,255,255,255,660.300,90.500
57,10,255,255,255,405.300,91.500
58,10,255,255,255,242.300,92.500
59,10,255,255,255,72.300,98.500
60,10,255,255,255,371.300,99.500
61,10,255,255,255,347.300,103.500
62,10,255,255,255,31.300,104.500
63,10,255,255,255,89.300,105.500
64,9,255,255,255,449.500,106.500
65,10,255,255,255,138.300,109.500
66,14,255,255,255,64.214,111.000
67,10,255,255,255,106.300,114.500
68,10,255,255,255,749.300,115.500
69,10,255,255,255,485.300,116.500
70,10,255,255,255,149.300,118.500
71,16,255,255,255,161.312,119.688
72,10,255,255,255,267.300,124.500
73,11,255,255,255,733.136,124.591
74,10,255,255,255,690.300,125.500
75,10,255,255,255,635.300,126.500
76,10,255,255,255,764.300,127.500
77,10,255,255,255,231.300,133.500
78,10,255,255,255,611.300,133.500
79,10,255,255,255,751.300,133.500
80,10,255,255,255,116.300,134.500
81,10,255,255,255,440.300,134.500
82,10,255,255,255,457.300,137.500
83,9,255,255,255,689.500,139.500
84,10,255,255,255,368.300,141.500
85,10,255,255,255,772.300,142.500
86,11,255,255,255,598.136,143.409
87,10,255,255,255,494.300,144.500
88,9,255,255,255,305.500,145.500
89,10,255,255,255,107.300,149.500
90,10,255,255,255,130.300,149.500
91,10,255,255,255,609.300,151.500
92,10,255,255,255,464.300,152.500
93,10,255,255,255,745.300,154.500
94,10,255,255,255,694.300,155.500
95,10,255,255,255,48.300,156.500
96,10,255,255,255,62.300,156.500
97,10,255,255,255,182.300,161.500
98,10,255,255,255,357.300,161.500
99,10,255,255,255,375.300,164.500
100,10,255,255,255,599.300,164.500
101,10,255,255,255,109.300,165.500
102,10,255,255,255,267.300,165.500
103,15,255,255,255,614.367,165.967
104,10,255,255,255,56.300,171.500
105,10,255,255,255,490.300,171.500
106,10,255,255,255,746.300,173.500
107,10,255,255,255,226.300,174.500
108,10,255,255,255,15.300,175.500
109,10,255,255,255,246.300,175.500
110,10,255,255,255,340.300,176.500
111,10,255,255,255,411.300,177.500
112,9,255,255,255,545.500,178.500
113,9,255,255,255,97.500,180.500
114,10,255,255,255,279.300,186.500
115,10,255,255,255,218.300,187.500
116,10,255,255,255,19.300,188.500
117,10,255,255,255,251.300,188.500
118,10,255,255,255,125.300,197.500
119,10,255,255,255,301.300,197.500
120,10,255,255,255,690.300,198.500
121,10,255,255,255,171.300,199.500
122,10,255,255,255,31.300,202.500
123,10,255,255,255,154.300,206.500
124,10,255,255,255,236.300,207.500
125,10,255,255,255,491.300,208.500
126,10,255,255,255,521.300,211.500
127,10,255,255,255,312.300,212.500
128,10,255,255,255,173.300,215.500
129,10,255,255,255,263.300,215.500
130,10,255,255,255,784.300,217.500
131,10,255,255,255,205.300,221.500
132,10,255,255,255,510.300,226.500
133,10,255,255,255,71.300,229.500
134,10,255,255,255,140.300,233.500
135,10,255,255,255,310.300,233.500
136,10,255,255,255,469.300,234.500
137,10,255,255,255,211.300,235.500
138,10,255,255,255,483.300,236.500
139,10,255,255,255,637.300,236.500
140,10,255,255,255,536.300,239.500
141,10,255,255,255,24.300,241.500
142,10,255,255,255,403.300,245.500
143,10,255,255,255,473.300,245.500
144,10,255,255,255,192.300,246.500
145,10,255,255,255,317.300,246.500
146,10,255,255,255,614.300,248.500
147,9,255,255,255,129.500,250.500
