 ,Area,Mean,Min,Max,X,Y
1,10,255,255,255,373.300,10.500
2,10,255,255,255,494.300,10.500
3,14,255,255,255,626.000,10.500
4,10,255,255,255,613.300,17.500
5,15,255,255,255,470.033,19.833
6,10,255,255,255,514.300,20.500
7,10,255,255,255,93.300,22.500
8,10,255,255,255,241.300,22.500
9,10,255,255,255,629.300,24.500
10,10,255,255,255,268.300,26.500
11,10,255,255,255,284.300,26.500
12,11,255,255,255,296.318,28.682
13,10,255,255,255,97.300,30.500
14,10,255,255,255,444.300,32.500
15,11,255,255,255,724.227,32.682
16,10,255,255,255,369.300,36.500
17,10,255,255,255,326.300,37.500
18,11,255,255,255,293.136,38.591
19,10,255,255,255,509.300,41.500
20,10,255,255,255,288.300,46.500
21,10,255,255,255,540.300,46.500
22,10,255,255,255,561.300,53.500
23,19,255,255,255,764.342,54.658
24,10,255,255,255,554.300,60.500
25,10,255,255,255,246.300,61.500
26,10,255,255,255,334.300,62.500
27,10,255,255,255,318.300,68.500
28,10,255,255,255,393.300,68.500
29,10,255,255,255,470.300,70.500
30,10,255,255,255,360.300,73.500
31,10,255,255,255,532.300,73.500
32,10,255,255,255,282.300,74.500
33,10,255,255,255,522.300,78.500
34,10,255,255,255,589.300,78.500
35,10,255,255,255,280.300,82.500
36,10,255,255,255,390.300,90.500
37,10,255,255,255,522.300,94.500
38,10,255,255,255,333.300,97.500
39,10,255,255,255,168.300,98.500
40,10,255,255,255,360.300,102.500
41,10,255,255,255,482.300,109.500
42,10,255,255,255,537.300,112.500
43,10,255,255,255,296.300,116.500
44,10,255,255,255,101.300,122.500
45,10,255,255,255,236.300,124.500
46,10,255,255,255,84.300,125.500
47,10,255,255,255,325.300,128.500
48,10,255,255,255,69.300,133.500
49,10,255,255,255,481.300,133.500
50,10,255,255,255,606.300,134.500
51,10,255,255,255,113.300,136.500
52,10,255,255,255,338.300,137.500
53,10,255,255,255,366.300,137.500
54,10,255,255,255,88.300,138.500
55,10,255,255,255,352.300,140.500
56,10,255,255,255,313.300,141.500
57,10,255,255,255,589.300,141.500
58,10,255,255,255,210.300,144.500
59,10,255,255,255,548.300,149.500
60,10,255,255,255,646.300,149.500
61,10,255,255,255,336.300,157.500
62,10,255,255,255,348.300,160.500
63,10,255,255,255,365.300,165.500
64,10,255,255,255,394.300,165.500
65,10,255,255,255,642.300,178.500
66,10,255,255,255,568.300,181.500
67,10,255,255,255,662.300,184.500
68,11,255,255,255,680.136,184.591
69,10,255,255,255,237.300,188.500
70,10,255,255,255,84.300,189.500
71,10,255,255,255,329.300,197.500
72,10,255,255,255,765.300,197.500
73,10,255,255,255,461.300,202.500
74,10,255,255,255,473.300,208.500
75,10,255,255,255,562.300,208.500
76,10,255,255,255,185.300,210.500
77,17,255,255,255,678.088,213.853
78,10,255,255,255,574.300,218.500
79,10,255,255,255,468.300,222.500
80,10,255,255,255,433.300,224.500
81,10,255,255,255,362.300,226.500
82,10,255,255,255,462.300,230.500
83,10,255,255,255,685.300,230.500
84,10,255,255,255,236.300,240.500
85,10,255,255,255,225.300,245.500
86,10,255,255,255,169.300,250.500
87,10,255,255,255,212.300,250.500
88,10,255,255,255,710.300,250.500
89,10,255,255,255,586.300,261.500
90,10,255,255,255,132.300,264.500
91,10,255,255,255,569.300,265.500
92,10,255,255,255,716.300,270.500
93,10,255,255,255,305.300,276.500
94,10,255,255,255,706.300,285.500
95,10,255,255,255,322.300,288.500
96,10,255,255,255,582.300,290.500
97,10,255,255,255,97.300,292.500
98,10,255,255,255,534.300,292.500
99,10,255,255,255,92.300,297.500
100,10,255,255,255,584.300,305.500
101,10,255,255,255,109.300,308.500
102,10,255,255,255,534.300,313.500
103,10,255,255,255,669.300,317.500
104,10,255,255,255,446.300,321.500
105,10,255,255,255,606.300,349.500
106,10,255,255,255,182.300,352.500
107,10,255,255,255,564.300,356.500
108,10,255,255,255,449.300,365.500
109,10,255,255,255,132.300,378.500
110,10,255,255,255,446.300,384.500
111,10,255,255,255,105.300,388.500
112,10,255,255,255,390.300,388.500
113,10,255,255,255,214.300,397.500
114,10,255,255,255,221.300,402.500
115,10,255,255,255,554.300,414.500
116,10,255,255,255,104.300,418.500
117,12,255,255,255,765.250,425.833
118,10,255,255,255,568.300,430.500
119,10,255,255,255,652.300,430.500
120,10,255,255,255,82.300,437.500
121,10,255,255,255,297.300,440.500
122,10,255,255,255,112.300,441.500
123,10,255,255,255,88.300,449.500
124,10,255,255,255,16.300,450.500
125,10,255,255,255,556.300,454.500
126,10,255,255,255,344.300,473.500
127,10,255,255,255,437.300,476.500
128,10,255,255,255,597.300,477.500
129,10,255,255,255,332.300,488.500
130,10,255,255,255,436.300,506.500
131,10,255,255,255,332.300,513.500
132,10,255,255,255,46.300,522.500
133,13,255,255,255,93.269,529.269
134,10,255,255,255,68.300,537.500
135,10,255,255,255,89.300,541.500
136,10,255,255,255,517.300,552.500
137,10,255,255,255,473.300,573.500
138,19,255,255,255,781.342,578.658
139,10,255,255,255,308.300,588.500
