 ,Area,Mean,Min,Max,X,Y
1,10,255,255,255,786.300,9.500
2,10,255,255,255,133.300,12.500
3,10,255,255,255,620.300,16.500
4,10,255,255,255,768.300,21.500
5,10,255,255,255,473.300,30.500
6,10,255,255,255,644.300,34.500
7,10,255,255,255,502.300,42.500
8,10,255,255,255,646.300,50.500
9,10,255,255,255,400.300,53.500
10,10,255,255,255,538.300,65.500
11,10,255,255,255,768.300,70.500
12,12,255,255,255,236.500,81.667
13,10,255,255,255,392.300,82.500
14,10,255,255,255,533.300,86.500
15,10,255,255,255,622.300,97.500
16,10,255,255,255,754.300,106.500
17,10,255,255,255,704.300,118.500
18,10,255,255,255,80.300,126.500
19,10,255,255,255,490.300,128.500
20,10,255,255,255,374.300,136.500
21,10,255,255,255,133.300,142.500
22,10,255,255,255,325.300,144.500
23,10,255,255,255,616.300,148.500
24,10,255,255,255,372.300,157.500
25,12,255,255,255,37.333,161.583
26,13,255,255,255,324.269,165.115
27,10,255,255,255,441.300,164.500
28,10,255,255,255,309.300,170.500
29,10,255,255,255,620.300,186.500
30,10,255,255,255,512.300,188.500
31,10,255,255,255,405.300,208.500
32,10,255,255,255,757.300,222.500
33,10,255,255,255,468.300,225.500
34,10,255,255,255,460.300,238.500
35,10,255,255,255,474.300,240.500
36,11,255,255,255,178.136,241.591
37,10,255,255,255,41.300,242.500
38,10,255,255,255,453.300,245.500
39,10,255,255,255,505.300,249.500
40,10,255,255,255,485.300,252.500
41,10,255,255,255,162.300,253.500
42,10,255,255,255,74.300,257.500
43,10,255,255,255,480.300,265.500
44,10,255,255,255,501.300,265.500
45,10,255,255,255,610.300,268.500
46,10,255,255,255,60.300,270.500
47,10,255,255,255,77.300,273.500
48,10,255,255,255,526.300,278.500
49,10,255,255,255,489.300,288.500
50,10,255,255,255,368.300,289.500
51,16,255,255,255,131.625,292.812
52,10,255,255,255,509.300,296.500
53,10,255,255,255,530.300,296.500
54,10,255,255,255,764.300,302.500
55,10,255,255,255,642.300,321.500
56,10,255,255,255,554.300,329.500
57,10,255,255,255,757.300,334.500
58,10,255,255,255,509.300,336.500
59,10,255,255,255,562.300,358.500
60,10,255,255,255,530.300,365.500
61,10,255,255,255,132.300,366.500
62,10,255,255,255,413.300,373.500
63,10,255,255,255,113.300,376.500
64,10,255,255,255,286.300,377.500
65,10,255,255,255,37.300,381.500
66,13,255,255,255,103.962,398.115
67,10,255,255,255,42.300,406.500
68,10,255,255,255,521.300,406.500
69,10,255,255,255,774.300,406.500
70,10,255,255,255,285.300,414.500
71,10,255,255,255,273.300,428.500
72,10,255,255,255,321.300,432.500
73,10,255,255,255,301.300,442.500
74,10,255,255,255,354.300,450.500
75,10,255,255,255,489.300,450.500
76,12,255,255,255,636.167,453.250
77,10,255,255,255,761.300,452.500
78,10,255,255,255,280.300,453.500
79,10,255,255,255,418.300,456.500
80,10,255,255,255,325.300,460.500
81,10,255,255,255,93.300,464.500
82,10,255,255,255,473.300,464.500
83,10,255,255,255,142.300,465.500
84,10,255,255,255,256.300,465.500
85,10,255,255,255,290.300,465.500
86,10,255,255,255,108.300,472.500
87,10,255,255,255,118.300,476.500
88,10,255,255,255,612.300,482.500
89,10,255,255,255,461.300,484.500
90,10,255,255,255,130.300,485.500
91,10,255,255,255,144.300,490.500
92,10,255,255,255,90.300,493.500
93,10,255,255,255,240.300,493.500
94,10,255,255,255,181.300,496.500
95,10,255,255,255,156.300,501.500
96,10,255,255,255,236.300,504.500
97,15,255,255,255,482.233,526.500
98,10,255,255,255,484.300,541.500
99,10,255,255,255,120.300,553.500
100,10,255,255,255,149.300,557.500
101,10,255,255,255,104.300,560.500
102,10,255,255,255,746.300,564.500
103,10,255,255,255,188.300,565.500
104,10,255,255,255,302.300,585.500
105,10,255,255,255,281.300,592.500
