 ,Area,Mean,Min,Max,X,Y
1,11,255,255,255,435.318,11.318
2,11,255,255,255,396.045,14.136
3,11,255,255,255,423.318,23.318
4,9,255,255,255,291.500,83.500
5,9,255,255,255,83.500,89.500
6,10,255,255,255,29.300,93.500
7,10,255,255,255,698.700,93.500
8,9,255,255,255,273.500,94.500
9,12,255,255,255,161.000,95.500
10,10,255,255,255,73.500,98.700
11,11,255,255,255,715.682,98.682
12,11,255,255,255,149.682,100.682
13,10,255,255,255,649.500,103.700
14,10,255,255,255,89.500,122.700
15,13,255,255,255,6.115,128.885
16,11,255,255,255,89.409,149.864
17,11,255,255,255,228.409,159.864
18,11,255,255,255,235.409,160.864
19,11,255,255,255,87.409,163.864
20,14,255,255,255,313.786,172.000
21,12,255,255,255,384.000,174.000
22,14,255,255,255,118.786,179.000
23,14,255,255,255,322.786,181.000
24,11,255,255,255,66.409,181.864
25,12,255,255,255,82.500,184.000
26,12,255,255,255,170.000,185.000
27,12,255,255,255,373.000,185.000
28,12,255,255,255,93.500,188.000
29,12,255,255,255,134.000,189.000
30,12,255,255,255,151.000,189.000
31,12,255,255,255,337.000,189.000
32,13,255,255,255,118.885,191.115
33,11,255,255,255,25.136,196.045
34,10,255,255,255,78.500,197.300
35,13,255,255,255,323.885,197.115
36,13,255,255,255,135.885,200.115
37,12,255,255,255,197.000,200.000
38,12,255,255,255,180.000,201.000
39,13,255,255,255,344.885,207.115
40,12,255,255,255,119.833,212.250
41,12,255,255,255,180.000,213.000
42,11,255,255,255,192.045,216.136
43,13,255,255,255,142.885,219.115
44,12,255,255,255,347.833,224.250
45,11,255,255,255,390.045,233.136
46,10,255,255,255,8.200,234.200
47,11,255,255,255,321.864,239.409
48,9,255,255,255,92.500,244.500
49,10,255,255,255,3.300,254.500
50,10,255,255,255,17.300,256.500
51,10,255,255,255,109.700,257.500
52,9,255,255,255,91.500,258.500
53,9,255,255,255,272.500,265.500
54,11,255,255,255,162.864,268.409
55,9,255,255,255,277.500,268.500
56,10,255,255,255,242.300,277.500
57,10,255,255,255,315.700,278.500
58,12,255,255,255,173.000,286.500
59,10,255,255,255,236.300,286.500
60,12,255,255,255,371.000,287.500
61,10,255,255,255,221.300,290.500
62,9,255,255,255,61.500,291.500
63,10,255,255,255,229.300,298.500
64,11,255,255,255,190.136,301.591
65,11,255,255,255,419.318,303.682
66,11,255,255,255,128.682,306.682
67,10,255,255,255,272.500,306.700
68,10,255,255,255,283.500,309.700
69,11,255,255,255,428.318,310.682
70,10,255,255,255,435.500,311.700
71,10,255,255,255,70.500,322.700
72,11,255,255,255,534.682,322.682
73,10,255,255,255,278.500,324.700
74,11,255,255,255,433.409,324.864
75,13,255,255,255,173.885,329.885
76,11,255,255,255,429.409,330.864
77,13,255,255,255,395.115,333.885
78,11,255,255,255,230.409,334.864
79,13,255,255,255,165.885,335.885
80,13,255,255,255,406.115,344.885
81,13,255,255,255,142.885,345.885
82,11,255,255,255,444.409,345.864
83,12,255,255,255,172.000,348.000
84,13,255,255,255,418.115,347.885
85,11,255,255,255,279.409,349.864
86,11,255,255,255,241.409,351.864
87,11,255,255,255,265.409,351.864
88,13,255,255,255,222.115,353.885
89,12,255,255,255,408.000,357.000
90,12,255,255,255,389.000,359.000
91,13,255,255,255,420.115,359.885
92,12,255,255,255,173.000,362.000
93,12,255,255,255,401.000,362.000
94,13,255,255,255,301.654,364.962
95,11,255,255,255,240.409,365.864
96,12,255,255,255,786.000,367.000
97,12,255,255,255,396.000,368.000
98,12,255,255,255,166.000,371.000
99,13,255,255,255,117.885,372.885
100,11,255,255,255,28.136,374.045
101,12,255,255,255,300.500,374.000
102,11,255,255,255,68.409,375.864
103,12,255,255,255,740.000,379.000
104,12,255,255,255,786.000,379.000
105,10,255,255,255,57.300,386.000
106,11,255,255,255,220.136,386.045
107,12,255,255,255,786.000,388.000
108,11,255,255,255,217.136,402.045
109,11,255,255,255,34.318,417.318
110,11,255,255,255,226.318,419.318
111,10,255,255,255,287.500,419.300
112,11,255,255,255,21.318,433.318
113,11,255,255,255,135.864,436.409
114,11,255,255,255,147.864,436.409
115,11,255,255,255,371.864,437.409
116,11,255,255,255,20.318,440.318
117,11,255,255,255,136.864,445.409
118,11,255,255,255,372.864,446.409
119,10,255,255,255,35.300,450.500
120,10,255,255,255,297.700,463.500
121,11,255,255,255,743.864,467.409
122,11,255,255,255,754.864,468.409
123,9,255,255,255,255.500,470.500
124,10,255,255,255,44.300,474.500
125,11,255,255,255,368.864,475.409
126,9,255,255,255,469.500,475.500
127,9,255,255,255,56.500,476.500
128,9,255,255,255,488.500,476.500
129,10,255,255,255,107.700,477.500
130,11,255,255,255,746.864,478.409
131,9,255,255,255,457.500,484.500
132,11,255,255,255,762.864,487.409
133,9,255,255,255,485.500,488.500
134,9,255,255,255,475.500,491.500
135,11,255,255,255,759.864,495.409
136,11,255,255,255,630.318,503.682
137,13,255,255,255,209.115,526.885
138,13,255,255,255,203.115,536.885
139,13,255,255,255,202.115,546.885
140,13,255,255,255,219.115,548.885
141,13,255,255,255,214.115,549.885
142,11,255,255,255,291.409,552.864
143,12,255,255,255,308.750,559.833
144,11,255,255,255,31.409,560.864
145,13,255,255,255,20.115,562.885
146,13,255,255,255,144.885,563.885
147,12,255,255,255,25.250,565.917
148,13,255,255,255,126.885,565.885
149,11,255,255,255,44.409,575.864
150,11,255,255,255,244.409,576.864
151,12,255,255,255,179.000,578.000
152,10,255,255,255,235.300,581.000
153,12,255,255,255,200.000,589.000
154,12,255,255,255,209.000,591.000
