 ,Area,Mean,Min,Max,X,Y
1,10,255,255,255,635.700,112.500
2,11,255,255,255,677.682,173.682
3,12,255,255,255,707.833,182.750
4,13,255,255,255,723.885,187.885
5,13,255,255,255,731.885,195.885
6,10,255,255,255,594.500,228.700
7,11,255,255,255,163.409,234.864
8,11,255,255,255,495.409,241.864
9,11,255,255,255,470.409,242.864
10,10,255,255,255,598.500,242.700
11,11,255,255,255,72.318,342.318
12,10,255,255,255,209.500,345.300
13,10,255,255,255,98.500,351.300
14,10,255,255,255,212.700,353.500
15,9,255,255,255,188.500,357.500
16,9,255,255,255,174.500,363.500
17,9,255,255,255,200.500,371.500
18,10,255,255,255,276.700,430.500
19,10,255,255,255,248.700,438.500
20,10,255,255,255,256.700,440.500
21,10,255,255,255,241.700,442.500
22,10,255,255,255,272.700,448.500
23,10,255,255,255,247.700,452.500
24,11,255,255,255,210.682,488.682
