 ,Area,Mean,Min,Max,X,Y
1,11,255,255,255,493.409,144.864
2,11,255,255,255,498.409,158.864
3,12,255,255,255,41.000,175.000
4,12,255,255,255,57.000,183.000
5,10,255,255,255,413.500,192.700
6,12,255,255,255,54.000,195.000
7,12,255,255,255,65.000,195.000
8,12,255,255,255,154.833,234.750
9,11,255,255,255,257.682,267.682
10,10,255,255,255,649.500,281.700
11,9,255,255,255,511.500,308.500
12,9,255,255,255,600.500,321.500
13,10,255,255,255,714.300,328.500
14,10,255,255,255,734.300,328.500
15,11,255,255,255,167.864,334.409
16,11,255,255,255,164.864,344.409
17,10,255,255,255,722.300,345.500
18,11,255,255,255,178.864,351.409
19,9,255,255,255,613.500,353.500
20,12,255,255,255,65.000,357.500
21,11,255,255,255,64.864,371.409
22,11,255,255,255,208.864,376.409
23,9,255,255,255,408.500,378.500
24,11,255,255,255,87.864,385.409
25,11,255,255,255,129.864,399.409
26,9,255,255,255,426.500,400.500
27,9,255,255,255,461.500,407.500
28,10,255,255,255,734.300,407.500
29,10,255,255,255,77.000,419.300
30,9,255,255,255,629.500,420.500
31,9,255,255,255,439.500,421.500
32,9,255,255,255,601.500,421.500
33,10,255,255,255,58.000,424.300
34,9,255,255,255,399.500,426.500
35,10,255,255,255,61.000,428.300
36,10,255,255,255,43.000,429.300
37,9,255,255,255,537.500,432.500
38,10,255,255,255,333.700,440.500
39,10,255,255,255,71.000,473.300
40,9,255,255,255,472.500,483.500
41,11,255,255,255,357.682,522.318
42,11,255,255,255,138.045,538.136
43,11,255,255,255,23.045,560.136
44,11,255,255,255,122.045,561.136
45,12,255,255,255,140.000,572.000
46,12,255,255,255,134.000,575.000
47,12,255,255,255,195.000,594.000
