 ,Area,Mean,Min,Max,X,Y
1,15,255,255,255,721.900,76.100
2,14,255,255,255,434.214,82.286
3,10,255,255,255,338.300,87.500
4,10,255,255,255,752.300,102.500
5,15,255,255,255,699.633,139.567
6,10,255,255,255,19.300,143.500
7,10,255,255,255,16.300,158.500
8,13,255,255,255,736.115,172.115
9,10,255,255,255,232.300,173.500
10,10,255,255,255,60.300,174.500
11,10,255,255,255,748.300,178.500
12,14,255,255,255,70.143,179.786
13,10,255,255,255,189.300,179.500
14,12,255,255,255,499.667,179.583
15,10,255,255,255,632.300,181.500
16,10,255,255,255,88.300,184.500
17,10,255,255,255,739.300,185.500
18,10,255,255,255,753.300,186.500
19,12,255,255,255,182.167,192.417
20,10,255,255,255,88.300,195.500
21,10,255,255,255,784.300,199.500
22,10,255,255,255,770.300,201.500
23,10,255,255,255,332.300,207.500
24,10,255,255,255,505.300,207.500
25,15,255,255,255,55.300,211.567
26,10,255,255,255,764.300,215.500
27,10,255,255,255,712.300,230.500
28,10,255,255,255,432.300,236.500
29,10,255,255,255,707.300,239.500
30,10,255,255,255,154.300,248.500
31,10,255,255,255,563.300,248.500
32,13,255,255,255,296.115,253.115
33,10,255,255,255,253.300,253.500
34,10,255,255,255,390.300,259.500
35,10,255,255,255,498.300,263.500
36,10,255,255,255,303.300,264.500
37,10,255,255,255,513.300,265.500
38,10,255,255,255,39.300,267.500
39,10,255,255,255,381.300,270.500
40,14,255,255,255,53.214,272.357
41,11,255,255,255,179.136,275.409
42,10,255,255,255,560.300,275.500
43,10,255,255,255,400.300,276.500
44,10,255,255,255,700.300,276.500
45,10,255,255,255,231.300,280.500
46,10,255,255,255,210.300,294.500
47,10,255,255,255,388.300,299.500
48,11,255,255,255,389.136,310.591
49,10,255,255,255,455.300,315.500
50,10,255,255,255,425.300,318.500
51,10,255,255,255,612.300,335.500
52,10,255,255,255,624.300,336.500
53,11,255,255,255,123.227,338.318
54,10,255,255,255,487.300,337.500
55,14,255,255,255,693.500,346.500
56,12,255,255,255,704.417,345.833
57,13,255,255,255,309.115,354.885
58,10,255,255,255,706.300,357.500
59,14,255,255,255,688.143,359.786
60,10,255,255,255,446.300,360.500
61,10,255,255,255,729.300,360.500
62,10,255,255,255,302.300,363.500
63,15,255,255,255,681.433,370.900
64,12,255,255,255,381.917,372.667
65,10,255,255,255,230.300,374.500
66,10,255,255,255,736.300,378.500
67,10,255,255,255,676.300,385.500
68,10,255,255,255,379.300,390.500
69,13,255,255,255,219.423,392.269
70,10,255,255,255,437.300,391.500
71,10,255,255,255,502.300,400.500
72,10,255,255,255,551.300,404.500
73,10,255,255,255,317.300,427.500
74,10,255,255,255,198.300,431.500
75,9,255,255,255,289.500,443.500
76,10,255,255,255,333.300,445.500
77,13,255,255,255,212.346,464.038
78,11,255,255,255,788.136,463.409
79,12,255,255,255,694.000,470.500
80,14,255,255,255,431.214,473.857
81,11,255,255,255,419.318,478.318
82,10,255,255,255,705.300,478.500
83,9,255,255,255,721.500,484.500
84,10,255,255,255,742.300,517.500
85,9,255,255,255,321.500,520.500
86,13,255,255,255,742.038,528.654
87,10,255,255,255,752.300,534.500
88,13,255,255,255,742.115,542.115
89,14,255,255,255,756.000,552.214
90,11,255,255,255,740.227,557.318
91,12,255,255,255,748.000,562.500
