 ,Area,Mean,Min,Max,X,Y
1,10,255,255,255,286.500,113.300
2,11,255,255,255,25.318,114.318
3,11,255,255,255,518.864,118.409
4,11,255,255,255,556.864,128.409
5,11,255,255,255,545.864,129.409
6,10,255,255,255,442.700,135.500
7,10,255,255,255,448.700,143.500
8,11,255,255,255,405.682,376.682
9,11,255,255,255,473.682,378.682
10,11,255,255,255,411.682,386.682
11,11,255,255,255,425.682,404.682
12,11,255,255,255,206.409,425.864
13,13,255,255,255,502.885,468.885
14,12,255,255,255,434.750,473.833
15,12,255,255,255,455.750,475.833
16,12,255,255,255,449.750,489.833
17,12,255,255,255,736.000,493.000
18,12,255,255,255,721.000,504.000
19,12,255,255,255,696.000,509.000
20,12,255,255,255,736.000,518.000
21,12,255,255,255,729.000,522.000
22,12,255,255,255,715.000,524.000
23,12,255,255,255,743.000,529.000
24,12,255,255,255,688.000,540.000
25,12,255,255,255,621.000,556.000
26,12,255,255,255,681.000,557.000
27,12,255,255,255,614.000,564.000
28,12,255,255,255,623.000,565.000
