 ,Area,Mean,Min,Max,X,Y
1,15,255,255,255,290.300,2.167
2,16,255,255,255,359.312,17.688
3,11,255,255,255,347.136,25.409
4,10,255,255,255,366.300,51.500
5,10,255,255,255,368.300,69.500
6,10,255,255,255,512.300,89.500
7,10,255,255,255,368.300,91.500
8,10,255,255,255,363.300,102.500
9,10,255,255,255,239.300,123.500
10,11,255,255,255,335.318,133.318
11,10,255,255,255,461.300,139.500
12,10,255,255,255,348.300,141.500
13,10,255,255,255,335.300,142.500
14,10,255,255,255,404.300,142.500
15,10,255,255,255,22.300,169.500
16,10,255,255,255,341.300,171.500
17,10,255,255,255,345.300,182.500
18,10,255,255,255,246.300,215.500
19,10,255,255,255,409.300,216.500
20,10,255,255,255,422.300,216.500
21,10,255,255,255,256.300,224.500
22,10,255,255,255,437.300,224.500
23,10,255,255,255,247.300,233.500
24,10,255,255,255,176.300,235.500
25,10,255,255,255,434.300,238.500
26,10,255,255,255,158.300,247.500
27,10,255,255,255,77.300,254.500
28,10,255,255,255,426.300,257.500
29,10,255,255,255,146.300,259.500
30,9,255,255,255,79.167,272.611
31,9,255,255,255,129.500,275.500
32,10,255,255,255,320.300,281.500
33,10,255,255,255,120.300,290.500
34,10,255,255,255,135.300,290.500
35,11,255,255,255,406.136,312.591
36,10,255,255,255,428.300,312.500
37,10,255,255,255,384.300,315.500
38,12,255,255,255,351.083,324.417
39,11,255,255,255,331.136,326.591
40,10,255,255,255,398.300,326.500
41,10,255,255,255,422.300,327.500
42,10,255,255,255,116.300,333.500
43,10,255,255,255,103.300,334.500
44,10,255,255,255,400.300,337.500
45,10,255,255,255,184.300,340.500
46,9,255,255,255,305.500,342.500
47,11,255,255,255,326.318,345.682
48,10,255,255,255,125.300,346.500
49,10,255,255,255,110.300,347.500
50,10,255,255,255,356.300,347.500
51,10,255,255,255,169.300,348.500
52,10,255,255,255,454.300,385.500
53,10,255,255,255,395.300,393.500
54,10,255,255,255,410.300,393.500
55,10,255,255,255,443.300,393.500
56,10,255,255,255,387.300,395.500
57,10,255,255,255,428.300,400.500
58,10,255,255,255,304.300,404.500
59,11,255,255,255,276.136,409.591
60,10,255,255,255,293.300,409.500
61,10,255,255,255,261.300,417.500
62,10,255,255,255,470.300,425.500
63,10,255,255,255,285.300,427.500
64,10,255,255,255,303.300,428.500
65,10,255,255,255,308.300,448.500
66,10,255,255,255,324.300,451.500
67,11,255,255,255,317.136,469.409
68,10,255,255,255,278.300,470.500
69,16,255,255,255,381.750,475.438
70,10,255,255,255,400.300,475.500
71,10,255,255,255,418.300,475.500
72,10,255,255,255,442.300,475.500
73,14,255,255,255,341.786,480.357
74,9,255,255,255,97.500,491.500
75,10,255,255,255,459.300,492.500
76,10,255,255,255,469.300,492.500
77,11,255,255,255,492.318,493.682
78,10,255,255,255,348.300,494.500
79,10,255,255,255,489.300,505.500
80,10,255,255,255,178.300,511.500
81,10,255,255,255,398.300,520.500
82,10,255,255,255,408.300,526.500
83,10,255,255,255,455.300,527.500
84,10,255,255,255,439.300,530.500
85,10,255,255,255,159.300,535.500
86,14,255,255,255,361.286,536.357
87,10,255,255,255,408.300,545.500
88,10,255,255,255,740.300,548.500
89,10,255,255,255,755.300,549.500
90,10,255,255,255,447.300,556.500
91,10,255,255,255,728.300,558.500
92,10,255,255,255,755.300,559.500
93,10,255,255,255,402.300,562.500
94,10,255,255,255,742.300,563.500
95,16,255,255,255,749.750,572.125
96,10,255,255,255,765.300,572.500
97,10,255,255,255,168.300,574.500
98,10,255,255,255,735.300,574.500
99,13,255,255,255,763.115,584.269
100,10,255,255,255,745.300,585.500
101,10,255,255,255,55.300,587.500
