 ,Area,Mean,Min,Max,X,Y
1,10,255,255,255,250.300,125.500
2,10,255,255,255,296.300,230.500
3,12,255,255,255,228.083,237.250
4,10,255,255,255,306.300,246.500
5,10,255,255,255,294.300,250.500
6,10,255,255,255,345.300,252.500
7,11,255,255,255,237.500,258.591
8,16,255,255,255,281.438,270.750
9,10,255,255,255,181.300,270.500
10,11,255,255,255,252.409,273.682
11,13,255,255,255,254.731,285.577
12,19,255,255,255,271.868,290.553
13,11,255,255,255,284.136,289.409
14,14,255,255,255,321.929,308.929
15,17,255,255,255,309.088,317.618
16,12,255,255,255,278.083,320.250
17,11,255,255,255,337.500,320.591
18,10,255,255,255,268.300,322.500
19,13,255,255,255,315.962,325.346
20,13,255,255,255,205.115,326.115
21,10,255,255,255,270.300,330.500
22,13,255,255,255,351.731,336.654
23,10,255,255,255,442.300,341.500
24,10,255,255,255,686.300,409.500
25,10,255,255,255,426.300,502.500
26,10,255,255,255,412.300,508.500
27,10,255,255,255,422.300,512.500
