 ,Area,Mean,Min,Max,X,Y
1,11,255,255,255,662.136,86.409
2,10,255,255,255,604.300,92.500
3,10,255,255,255,717.300,100.500
4,10,255,255,255,724.300,105.500
5,10,255,255,255,386.300,109.500
6,10,255,255,255,705.300,113.500
7,10,255,255,255,604.300,138.500
8,10,255,255,255,442.300,152.500
9,10,255,255,255,462.300,154.500
10,10,255,255,255,592.300,154.500
11,10,255,255,255,576.300,160.500
12,10,255,255,255,612.300,162.500
13,10,255,255,255,536.300,168.500
14,10,255,255,255,465.300,169.500
15,10,255,255,255,596.300,169.500
16,10,255,255,255,626.300,172.500
17,10,255,255,255,432.300,174.500
18,10,255,255,255,472.300,177.500
19,10,255,255,255,420.300,180.500
20,10,255,255,255,697.300,181.500
21,10,255,255,255,686.300,192.500
22,10,255,255,255,429.300,200.500
23,10,255,255,255,596.300,206.500
24,10,255,255,255,380.300,210.500
25,10,255,255,255,281.300,218.500
26,10,255,255,255,9.300,220.500
27,10,255,255,255,254.300,222.500
28,10,255,255,255,506.300,224.500
29,10,255,255,255,654.300,228.500
30,10,255,255,255,286.300,232.500
31,10,255,255,255,680.300,232.500
32,10,255,255,255,589.300,234.500
33,10,255,255,255,570.300,241.500
34,10,255,255,255,462.300,245.500
35,10,255,255,255,286.300,253.500
36,10,255,255,255,393.300,254.500
37,10,255,255,255,170.300,256.500
38,10,255,255,255,149.300,260.500
39,10,255,255,255,380.300,261.500
40,10,255,255,255,405.300,264.500
41,10,255,255,255,177.300,274.500
42,10,255,255,255,138.300,277.500
43,10,255,255,255,408.300,280.500
44,10,255,255,255,176.300,290.500
45,10,255,255,255,430.300,292.500
46,10,255,255,255,540.300,292.500
47,10,255,255,255,561.300,296.500
48,10,255,255,255,637.300,297.500
49,10,255,255,255,254.300,298.500
50,10,255,255,255,584.300,298.500
51,10,255,255,255,606.300,301.500
52,10,255,255,255,144.300,304.500
53,10,255,255,255,169.300,309.500
54,10,255,255,255,281.300,310.500
55,10,255,255,255,636.300,312.500
56,10,255,255,255,616.300,313.500
57,10,255,255,255,136.300,318.500
58,10,255,255,255,297.300,320.500
59,10,255,255,255,554.300,321.500
60,10,255,255,255,525.300,324.500
61,10,255,255,255,606.300,324.500
62,10,255,255,255,289.300,328.500
63,10,255,255,255,404.300,334.500
64,10,255,255,255,688.300,341.500
65,10,255,255,255,673.300,346.500
66,10,255,255,255,574.300,350.500
67,10,255,255,255,700.300,352.500
68,10,255,255,255,609.300,360.500
69,10,255,255,255,586.300,364.500
70,10,255,255,255,624.300,366.500
71,10,255,255,255,304.300,374.500
72,10,255,255,255,562.300,374.500
73,10,255,255,255,257.300,396.500
74,10,255,255,255,546.300,397.500
75,10,255,255,255,593.300,400.500
76,10,255,255,255,566.300,401.500
77,10,255,255,255,236.300,402.500
78,10,255,255,255,466.300,408.500
79,10,255,255,255,428.300,432.500
80,10,255,255,255,484.300,433.500
81,10,255,255,255,429.300,442.500
82,10,255,255,255,410.300,444.500
83,10,255,255,255,509.300,448.500
84,10,255,255,255,440.300,452.500
85,10,255,255,255,416.300,456.500
86,10,255,255,255,686.300,461.500
87,10,255,255,255,701.300,469.500
88,10,255,255,255,738.300,488.500
89,10,255,255,255,352.300,498.500
90,10,255,255,255,714.300,520.500
91,10,255,255,255,689.300,534.500
92,10,255,255,255,740.300,554.500
93,10,255,255,255,670.300,556.500
