 ,Area,Mean,Min,Max,X,Y
1,10,255,255,255,324.300,15.500
2,10,255,255,255,210.300,36.500
3,10,255,255,255,234.300,37.500
4,10,255,255,255,143.300,45.500
5,10,255,255,255,157.300,46.500
6,10,255,255,255,181.300,46.500
7,10,255,255,255,135.300,56.500
8,10,255,255,255,141.300,63.500
9,10,255,255,255,175.300,83.500
10,10,255,255,255,137.300,97.500
11,10,255,255,255,676.300,107.500
12,10,255,255,255,450.300,111.500
13,10,255,255,255,132.300,122.500
14,10,255,255,255,132.300,147.500
15,11,255,255,255,230.136,155.409
16,10,255,255,255,228.300,170.500
17,10,255,255,255,548.300,181.500
18,10,255,255,255,420.300,190.500
19,10,255,255,255,207.300,193.500
20,10,255,255,255,225.300,194.500
21,10,255,255,255,551.300,196.500
22,10,255,255,255,524.300,210.500
23,13,255,255,255,219.115,215.731
24,10,255,255,255,505.300,219.500
25,10,255,255,255,526.300,228.500
26,10,255,255,255,514.300,231.500
27,10,255,255,255,498.300,233.500
28,10,255,255,255,484.300,244.500
29,10,255,255,255,499.300,244.500
30,10,255,255,255,215.300,246.500
31,10,255,255,255,232.300,254.500
32,10,255,255,255,246.300,265.500
33,10,255,255,255,399.300,269.500
34,10,255,255,255,411.300,281.500
35,10,255,255,255,424.300,285.500
36,10,255,255,255,223.300,297.500
37,10,255,255,255,201.300,300.500
38,9,255,255,255,513.500,335.500
39,10,255,255,255,492.300,337.500
40,10,255,255,255,639.300,345.500
41,10,255,255,255,551.300,370.500
42,10,255,255,255,561.300,371.500
43,10,255,255,255,566.300,400.500
44,10,255,255,255,317.300,417.500
45,10,255,255,255,343.300,417.500
46,10,255,255,255,374.300,418.500
47,10,255,255,255,563.300,418.500
48,10,255,255,255,357.300,422.500
49,10,255,255,255,547.300,442.500
50,10,255,255,255,566.300,456.500
51,10,255,255,255,441.300,461.500
52,10,255,255,255,315.300,467.500
53,10,255,255,255,428.300,467.500
54,10,255,255,255,564.300,470.500
55,10,255,255,255,327.300,477.500
56,10,255,255,255,546.300,477.500
57,10,255,255,255,406.300,484.500
58,10,255,255,255,316.300,485.500
59,10,255,255,255,438.300,485.500
60,10,255,255,255,181.300,487.500
61,10,255,255,255,417.300,489.500
62,10,255,255,255,196.300,492.500
63,10,255,255,255,330.300,492.500
64,14,255,255,255,409.286,495.714
65,12,255,255,255,531.667,496.583
66,10,255,255,255,550.300,496.500
67,10,255,255,255,445.300,497.500
68,10,255,255,255,299.300,501.500
69,10,255,255,255,180.300,502.500
70,11,255,255,255,315.500,502.409
71,10,255,255,255,324.300,503.500
72,10,255,255,255,524.300,507.500
73,14,255,255,255,418.214,509.357
74,10,255,255,255,538.300,508.500
75,15,255,255,255,401.433,510.367
76,10,255,255,255,309.300,514.500
77,9,255,255,255,449.500,514.500
78,10,255,255,255,322.300,515.500
79,10,255,255,255,389.300,515.500
80,10,255,255,255,567.300,523.500
81,12,255,255,255,332.000,524.500
82,10,255,255,255,387.300,527.500
83,11,255,255,255,354.409,531.682
84,10,255,255,255,320.300,534.500
85,10,255,255,255,377.300,545.500
86,10,255,255,255,547.300,562.500
87,10,255,255,255,363.300,567.500
88,10,255,255,255,558.300,568.500
89,9,255,255,255,353.500,581.500
90,10,255,255,255,547.300,583.500
91,10,255,255,255,152.300,586.500
92,10,255,255,255,569.300,586.500
93,10,255,255,255,362.300,589.500
94,10,255,255,255,560.300,594.500
95,10,255,255,255,117.300,595.500
