 ,Area,Mean,Min,Max,X,Y
1,9,255,255,255,191.500,61.500
2,10,255,255,255,219.700,66.500
3,9,255,255,255,198.500,71.500
4,9,255,255,255,177.500,97.500
5,9,255,255,255,199.500,104.500
6,10,255,255,255,212.700,106.500
7,9,255,255,255,172.500,132.500
8,11,255,255,255,340.864,133.409
9,9,255,255,255,158.500,145.500
10,9,255,255,255,137.500,146.500
11,11,255,255,255,230.864,273.955
12,12,255,255,255,632.750,279.083
13,13,255,255,255,240.885,283.115
14,10,255,255,255,511.500,308.300
15,10,255,255,255,487.500,322.300
16,12,255,255,255,644.833,328.250
17,11,255,255,255,648.864,339.409
