 ,Area,Mean,Min,Max,X,Y
1,12,255,255,255,314.000,170.000
2,14,255,255,255,322.286,186.143
3,21,255,255,255,350.500,255.500
4,15,255,255,255,416.633,261.967
5,17,255,255,255,346.382,279.912
6,15,255,255,255,342.367,343.033
7,21,255,255,255,92.119,391.738
8,15,255,255,255,622.300,404.300
9,13,255,255,255,473.500,412.423
10,16,255,255,255,351.750,420.438
11,15,255,255,255,464.100,428.433
12,20,255,255,255,140.650,446.200
13,20,255,255,255,94.650,448.800
14,15,255,255,255,112.300,448.700
15,14,255,255,255,703.643,466.429
16,18,255,255,255,695.389,472.944
